config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03211810586099805,0.10555419320753513,0.010110114979595384,0.91,0.09,0.9678818941390019
inter_0.25,100,20,3,100,0.0,0.25,0,0.3,0.0,1.0,1.001189836168527,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.035897600617236985,0.11902304473421932,0.013289864803563265,0.94,0.06,0.96529223555129
inter_0.5,100,20,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0018342256308812,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.044077753980652196,0.15221360926207964,0.02393577762139134,0.93,0.07,0.957756471650229
inter_1.0,100,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0016528080872342,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.06331928346390497,0.23345758275299291,0.062490375023637065,0.97,0.03,0.9383335246233294
hete_0.15,100,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0006539708406796,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.033915754517477685,0.11057825778899914,0.011153485238326363,0.91,0.09,0.9667382163232019
hete_0.3,100,20,3,100,0.0,0.0,0,0.3,0.3,1.0,1.000754321735452,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0390820223300357,0.12524438453064654,0.015008198192282256,0.92,0.08,0.9616722994054163
hete_0.5,100,20,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0023938359516336,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.04507101897060162,0.153519922169379,0.024782376187802716,0.93,0.07,0.957322816981032
noise_0.5,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.031105651808445264,0.10512464845632147,0.010083630138636938,0.91,0.09,0.9688943481915547
noise_1.0,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0321082989173022,0.1058796943995717,0.010179566826783866,0.91,0.09,0.9678917010826977
noise_2.0,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03281472677841653,0.10652517259146144,0.01027080610209852,0.91,0.09,0.9671852732215833
s1_0.5,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.031753000443033086,0.10599875450226798,0.01022748291889682,0.91,0.09,0.968246999556967
s1_1.0,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03009607034626324,0.10822071640959749,0.010805950009919298,0.9,0.1,0.9699039296537367
s1_2.0,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.026742737906258644,0.11111453427075221,0.011631265695483324,0.89,0.11,0.9732572620937412
ind_nl_mD,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.02723808774680263,0.11151302744396026,0.011693241865614913,0.89,0.11,0.9727619122531973
ind_nl_mY,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.02708439148533048,0.11163259025758092,0.011728270945486308,0.89,0.11,0.9729156085146695
ind_nl_both,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.024152799813722748,0.1088296219727424,0.011260528879888251,0.9,0.1,0.9758472001862774
ind_skew_Dpos,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.024253758237486985,0.10887055438206224,0.011264552822815103,0.9,0.1,0.975746241762513
ind_skew_Dneg,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.02621008727128457,0.10779269325966125,0.010932296045403064,0.91,0.09,0.9737899127287154
ind_skew_Y,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.024811564394486743,0.10583545146469525,0.010585529059034102,0.92,0.08,0.9751884356055133
