config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0026959854863239374,0.1182073887631118,0.013965718420450983,0.9,0.1,0.997304014513676
inter_0.25,100,20,2,100,0.0,0.25,0,0.3,0.0,1.0,1.002361294385835,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0040511654494780605,0.12354684276940339,0.016200576552382967,0.88,0.12,1.0064124598353132
inter_0.5,100,20,2,100,0.0,0.5,0,0.3,0.0,1.0,1.004235145833031,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0020155345295919933,0.1479107066671073,0.02582529429043347,0.91,0.09,1.002219611303439
inter_1.0,100,20,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0082035860069365,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017277115144516436,0.21901858373593378,0.06355756997871737,0.98,0.02,0.9909264708624199
hete_0.15,100,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0012144983958189,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0014643129812376254,0.11763711107365314,0.014185787574322282,0.88,0.12,1.0026788113770566
hete_0.3,100,20,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0019057734876045,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0010588156217843981,0.12799668173208012,0.017741169753967792,0.89,0.11,1.0029645891093892
hete_0.5,100,20,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0032922548609846,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.005931473972247533,0.14858931038139989,0.025893827176420955,0.92,0.08,0.9973607808887371
noise_0.5,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,6.222839745778085e-05,0.0590241756371008,0.003483849437265874,0.91,0.09,1.0000622283974578
noise_1.0,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0018434760426833063,0.11377951592927625,0.012942379841180485,0.92,0.08,1.0018434760426833
noise_2.0,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,0.01572516044813058,0.2233875346414712,0.04965470996207508,0.91,0.09,1.0157251604481308
s1_0.5,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,0.012175366701193005,0.2168345753998307,0.046868993534516346,0.93,0.07,1.012175366701193
s1_1.0,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0017932667490839728,0.1150427396132358,0.013231616132085407,0.92,0.08,1.0017932667490839
s1_2.0,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.006257077748746347,0.060562728257911626,0.003628693032087791,0.93,0.07,0.9937429222512536
ind_nl_mD,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.0011175843722331413,0.1189559973997701,0.01414928032254505,0.87,0.13,0.9988824156277668
ind_nl_mY,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,0.006042099360724764,0.11514553514621068,0.013221987299422366,0.91,0.09,1.0060420993607249
ind_nl_both,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.011207977328332213,0.1258795984241869,0.015720054543642142,0.86,0.14,0.9887920226716679
ind_skew_Dpos,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,0.014997844810799892,0.5124304578663801,0.26236003880017905,0.89,0.11,1.0149978448108
ind_skew_Dneg,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.1246483024013682,0.46914490632671485,0.20455974384075915,0.91,0.09,0.8753516975986319
ind_skew_Y,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,0.0049754392148781135,0.06484922142319814,0.0041806665238140325,0.88,0.12,1.0049754392148782
