config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01080210369955294,0.17904474786385355,0.03194033629329499,0.83,0.17,0.9891978963004471
inter_0.25,50,3,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0001562639424606,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01461591466829625,0.19787625788364596,0.039459686811986874,0.83,0.17,0.9855403492741646
inter_0.5,50,3,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0012787603190447,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01291866996763396,0.2347957568875898,0.05959287373794192,0.87,0.13,0.9883600903514105
inter_1.0,50,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0059498277191365,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.016260134159186247,0.3386773504118778,0.13185176630582732,0.9,0.1,0.98968969355995
hete_0.15,50,3,3,100,0.0,0.0,0,0.3,0.15,1.0,1.001187300927674,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017788613114353365,0.18823710238760943,0.0352905336511307,0.85,0.15,0.9833986878133204
hete_0.3,50,3,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0026744806934162,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01895228436828001,0.20598077910696846,0.043527644054520226,0.84,0.16,0.9837221963251366
hete_0.5,50,3,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0032847678116634,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02336133866619313,0.24013393782336137,0.06310625372592475,0.87,0.13,0.9799234291454704
noise_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.017914963976438908,0.1782738938395964,0.03146063529045459,0.83,0.17,0.9820850360235609
noise_1.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015269585381580101,0.17861651824056626,0.031670700350657166,0.83,0.17,0.9847304146184199
noise_2.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.019354548863673247,0.1812501215246286,0.032477007990976324,0.82,0.18,0.980645451136327
rho_0.3,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.024219980874631494,0.18060023167618555,0.032029836207924385,0.82,0.18,0.9757800191253685
rho_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.023727541263885293,0.18032191734824687,0.0319529976617186,0.82,0.18,0.9762724587361146
rho_0.7,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.024812618178946044,0.18058684036280537,0.031995940891327186,0.82,0.18,0.9751873818210539
s1_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.022015458035468095,0.17972743764649687,0.03181727145046396,0.83,0.17,0.9779845419645318
s1_1.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.023533250912334096,0.17974757906502717,0.03175537828123532,0.83,0.17,0.976466749087666
s1_2.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.021900935384408706,0.17885649917845084,0.03150999632765914,0.83,0.17,0.9780990646155914
