config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.014598404461160785,0.03706613680210871,0.001160785084620998,0.96,1.0,0.9854015955388392
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.013962121222490298,0.03693028268129424,0.0011689049498887873,0.96,1.0,0.9860378787775097
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.01548919192983389,0.039782808386447495,0.0013427567764735635,0.94,1.0,0.9845108080701661
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.01742048347185543,0.0399117130077852,0.0012894715908226217,0.94,1.0,0.9825795165281446
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.017714803000874912,0.04010755583096031,0.0012948017893737894,0.94,1.0,0.9822851969991251
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.017975467271068357,0.040014426229747435,0.001278036882882645,0.94,1.0,0.9820245327289316
