config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.07834707403577834,0.4577747917942948,0.2034194959923422,0.84,0.76,0.9216529259642217
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.09657288170057643,0.4496406618449298,0.1928504033043929,0.86,0.7,0.9034271182994236
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0927275354453918,0.4385944703986822,0.18376671363452413,0.86,0.72,0.9072724645546082
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.005022366145926993,0.1357510849524122,0.01840313290405328,0.96,1.0,0.994977633854073
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.1572925344987831,0.7476842206971379,0.5342907524704357,0.68,0.52,0.8427074655012169
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.10198642187524287,0.45316359369404047,0.19495601240278235,0.86,0.74,0.8980135781247571
