config_name,theta_hat,se,true_effect,true_theta,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_base,1.1270394104468129,0.05724789885707818,1.0,1.0,2.219110447423969,0,60,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1303061092376676,0.042754248413120526,1.0,1.0,3.047793238663949,1,61,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8155991247426757,0.05232618081353199,1.0,1.0,-3.524065245932045,2,62,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9527343259293523,0.04490944649196127,1.0,1.0,-1.0524661905843848,3,63,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9344209369683962,0.04771410659322694,1.0,1.0,-1.3744166602694554,4,64,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.066361245667596,0.05118206632729724,1.0,1.0,1.2965722259674204,5,65,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0266772875651275,0.06331550090458976,1.0,1.0,0.4213389641397231,6,66,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9418149711030364,0.050565869956403546,1.0,1.0,-1.1506778969120697,7,67,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9493277239213891,0.0439115786938928,1.0,1.0,-1.1539616107142692,8,68,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.026291300968299,0.04382373143921133,1.0,1.0,0.599932961089088,9,69,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9883924845648803,0.05035067137540818,1.0,1.0,-0.23053347886020378,10,70,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9810495107840956,0.05271092886651792,1.0,1.0,-0.3595172694431828,11,71,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9888471148631743,0.05311098713204932,1.0,1.0,-0.20999205134516433,12,72,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1039295680570687,0.045541187998356526,1.0,1.0,2.28210050341285,13,73,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0097629800763606,0.0485741962124755,1.0,1.0,0.20099107834239563,14,74,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0933747522265915,0.050951270929244105,1.0,1.0,1.8326285198314445,15,75,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9052189400512567,0.05570776014936473,1.0,1.0,-1.70139778900847,16,76,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0848226157642653,0.05146822421938986,1.0,1.0,1.6480579435322678,17,77,400,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
