config_name,theta_hat,se,true_effect,true_theta,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_base,0.944761871159821,0.16851043758434517,1.0,1.0,-0.3278024176545766,0,60,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.6810500346358433,0.14568436080623534,1.0,1.0,-2.1893219258336853,1,61,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.5929663469740957,0.13976045736383613,1.0,1.0,-2.9123663495625247,2,62,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1609003545847225,0.1114686244882624,1.0,1.0,1.4434586891458883,3,63,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1315277655872458,0.12927606893094049,1.0,1.0,1.0174177376750846,4,64,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.00337337583911,0.13735747436965634,1.0,1.0,0.02455909920148559,5,65,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9201804319217709,0.12134359537206606,1.0,1.0,-0.657797948325866,6,66,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.6915891904554089,0.1189728361668781,1.0,1.0,-2.592279208272353,7,67,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.936123366606645,0.1130345099788238,1.0,1.0,-0.5651073588528128,8,68,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9947570601644692,0.13385670147836298,1.0,1.0,-0.03916830295103528,9,69,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9928109206302219,0.15357433778494087,1.0,1.0,-0.04681172306173557,10,70,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8041758049966757,0.17801668943744167,1.0,1.0,-1.1000327869378814,11,71,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1867717778434923,0.09826356400023441,1.0,1.0,1.900722610092249,12,72,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.5908941043974048,0.16097066859626358,1.0,1.0,3.6708184761252864,13,73,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.6955927253012582,0.1434597412270688,1.0,1.0,-2.1219003470592104,14,74,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0228163830150696,0.1024260448399387,1.0,1.0,0.22275958278702254,15,75,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8346006333960894,0.1626799195622409,1.0,1.0,-1.0167165501986204,16,76,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8135823779627036,0.16658412192031058,1.0,1.0,-1.1190599673507517,17,77,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.899627075659512,0.10003908045419638,1.0,1.0,-1.0033371346955196,18,78,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9780822357473987,0.11697437580031073,1.0,1.0,-0.18737235486528717,19,79,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.071681552151967,0.0904529924175466,1.0,1.0,0.7924729766934909,20,80,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9847439414563541,0.08901451202938643,1.0,1.0,-0.17138844212963134,21,81,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9257464527516247,0.13242351351272344,1.0,1.0,-0.5607278139560986,22,82,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.023186233606682,0.15390585697219455,1.0,1.0,0.1506520548524081,23,83,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9299742952433683,0.17420259490008458,1.0,1.0,-0.4019785399683373,24,84,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9792240149308287,0.11165290022871839,1.0,1.0,-0.1860765374353215,25,85,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8460085482045909,0.14373889795451467,1.0,1.0,-1.0713276224236725,26,86,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
