config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013925453722076986,0.02677868903469982,0.0005231799250514447,0.89,0.11,0.9860745462779229
inter_0.25,2000,20,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0000332840034494,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015249005112590419,0.02954612586057934,0.0006989574035393851,0.88,0.12,0.9847842788908591
inter_0.5,2000,20,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0001651481994396,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01239039185742568,0.03221355810718306,0.0010478165820955055,0.92,0.08,0.987774756342014
inter_1.0,2000,20,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0002782866734135,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.00716460476798764,0.044238589048531604,0.0024422065980288623,0.94,0.06,0.9931136819054258
hete_0.15,2000,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0000835819301834,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014424849516571265,0.02842766294594592,0.000625654426244432,0.9,0.1,0.9856587324136121
hete_0.3,2000,20,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0001484497805733,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014354231714723225,0.02978533974942385,0.0007523890464276693,0.88,0.12,0.9857942180658498
hete_0.5,2000,20,2,100,0.0,0.0,0,0.3,0.5,1.0,1.000211718863872,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012284952530101765,0.03248414624463358,0.0010606459864806333,0.92,0.08,0.98792676633377
noise_0.5,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.010018044172808842,0.016025824302641177,0.00015646583553077537,0.83,0.17,0.9899819558271912
noise_1.0,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013860716905261012,0.026833052698917136,0.0005278932440150757,0.89,0.11,0.9861392830947389
noise_2.0,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01755055897728504,0.047510081587471394,0.001949185732033028,0.94,0.06,0.9824494410227149
s1_0.5,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.019744678316577606,0.047143646079348525,0.0018326710438297442,0.94,0.06,0.9802553216834223
s1_1.0,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013736343972168023,0.02658648714744299,0.0005181541531194347,0.9,0.1,0.986263656027832
s1_2.0,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.009880949328022916,0.015239944551201567,0.00013462275030074185,0.85,0.15,0.990119050671977
ind_nl_mD,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.011427975787052689,0.02520798928880034,0.0005048440933948101,0.92,0.08,0.9885720242129474
ind_nl_mY,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.012916999958236258,0.025868780344148586,0.0005023449085727327,0.89,0.11,0.9870830000417637
ind_nl_both,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.01899336563023685,0.029215978792818682,0.0004928254788585683,0.88,0.12,0.9810066343697633
ind_skew_Dpos,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.036212343799837794,0.11845914003615653,0.012721234014628094,0.95,0.05,0.9637876562001622
ind_skew_Dneg,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.054253881847491414,0.1204132695987188,0.01155587179993218,0.94,0.06,0.9457461181525086
ind_skew_Y,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.007456292738812407,0.013890193378652292,0.00013734117068948937,0.9,0.1,0.9925437072611877
