config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.024711975087859384,0.06406834504457164,0.0034940711240073015,0.86,1.0,0.9752880249121406
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.023869769818008257,0.06342469354622185,0.0034529258402674536,0.86,1.0,0.9761302301819917
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0160815290181876,0.07970575234823822,0.0060943913818358765,0.92,1.0,0.9839184709818124
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.02328756835580703,0.06237176190194563,0.003347925842826612,0.86,1.0,0.976712431644193
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.021855383203717715,0.06171390541147369,0.0033309483461549717,0.86,1.0,0.9781446167962823
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.016402350461458437,0.07609304712167046,0.005521114719600255,0.88,1.0,0.9835976495385416
