config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,1.0717749594871482,0.11915475624686626,1.0,0.6023675575185933,0,60,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8298244431842718,0.12025878672179051,1.0,-1.4150779452765998,1,61,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7172923097766579,0.10543444075192175,1.0,-2.6813599826315686,2,62,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1979443859793177,0.0989916470862067,1.0,1.9996069547861774,3,63,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9580235681028724,0.10831121878254395,1.0,-0.3875538690170551,4,64,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9052516259767482,0.11808175926887775,1.0,-0.8023963617234499,5,65,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8230247815446958,0.11006765758948862,1.0,-1.6078766672345826,6,66,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.081310512216611,0.12762929192316927,1.0,0.637083470349099,7,67,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9766067699878643,0.126003945021365,1.0,-0.18565474285879824,8,68,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.877594008479435,0.08956428118814756,1.0,-1.366683122967591,9,69,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8839794460364054,0.1097334456469175,1.0,-1.0572943670875579,10,70,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1123349151883846,0.09413235925792823,1.0,1.1933719294188756,11,71,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1143977278770503,0.09542272382719659,1.0,1.1988520479064924,12,72,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0326925484963663,0.08557516462687312,1.0,0.3820331358860144,13,73,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9102384758088959,0.09885405825943541,1.0,-0.9080206293153019,14,74,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9269296811022005,0.100294750701781,1.0,-0.7285557657455937,15,75,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.05996246024705,0.0909015013255505,1.0,0.6596421332173962,16,76,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9753139000858588,0.09991266288244832,1.0,-0.2470767888869648,17,77,100,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
