config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0147565811345665,0.051931388314389634,0.00247911240547888,0.97,0.03,0.9852434188654334
inter_0.25,400,100,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0020352137251565,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0202187560430959,0.055664138232968854,0.0026669698424593557,0.96,0.04,0.9818164576820604
inter_0.5,400,100,3,100,0.0,0.5,0,0.3,0.0,1.0,1.004428494533741,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.030893557556915693,0.0717844919732796,0.004434497578285214,0.97,0.03,0.9735349369768254
inter_1.0,400,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0080444263379773,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.034089164793681424,0.10675718308999593,0.01174191720465893,0.99,0.01,0.9739552615442958
hete_0.15,400,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.001245322651876,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017660332211397886,0.0529029706964176,0.0024162698426022857,0.96,0.04,0.9835849904404783
hete_0.3,400,100,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0025788341088264,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02265042101059621,0.05862710509426367,0.0028911932437281594,0.95,0.05,0.9799284130982302
hete_0.5,400,100,3,100,0.0,0.0,0,0.3,0.5,1.0,1.004271280627196,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.030440195041858215,0.07193004381328082,0.0044143207817448436,0.97,0.03,0.9738310855853378
noise_0.5,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.014779554769639006,0.05182556673744902,0.0024674541284690227,0.97,0.03,0.9852204452303609
noise_1.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01507972501297537,0.051740451573737876,0.0024496762225873587,0.97,0.03,0.9849202749870247
noise_2.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015210301284942695,0.05187222148579294,0.0024593740966924295,0.97,0.03,0.9847896987150573
s1_0.5,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.01411672838548986,0.05197118297322596,0.002501721839326837,0.97,0.03,0.9858832716145101
s1_1.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01415749564283081,0.05197298805008665,0.0025007568039776755,0.97,0.03,0.9858425043571692
s1_2.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.014493965053929239,0.05254027892939258,0.0025504058869938516,0.96,0.04,0.9855060349460707
ind_nl_mD,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.01499201244512819,0.05277874253849537,0.002560835226789902,0.96,0.04,0.985007987554872
ind_nl_mY,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.01557230063073613,0.052999022816662515,0.002566399872587089,0.96,0.04,0.9844276993692641
ind_nl_both,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.014776118641310967,0.053043188966790264,0.0025952462136645225,0.96,0.04,0.9852238813586892
ind_skew_Dpos,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.014197339965069498,0.05288417795115032,0.002595171815485175,0.96,0.04,0.9858026600349307
ind_skew_Dneg,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.014819238248927518,0.05326244812994008,0.0026172785585160813,0.96,0.04,0.9851807617510725
ind_skew_Y,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.015692581331042236,0.0543962575295332,0.002712695724387922,0.95,0.05,0.9843074186689579
