config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020091828765559802,0.07886856569754568,0.0058165690720435,0.94,0.06,0.9799081712344402
inter_0.25,200,20,3,100,0.0,0.25,0,0.3,0.0,1.0,1.00398461155222,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021088099390995364,0.08163492176885116,0.006148349758011286,0.95,0.05,0.9828965121612243
inter_0.5,200,20,3,100,0.0,0.5,0,0.3,0.0,1.0,1.007966030511446,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.027038237851288206,0.09931791697360626,0.00918218660042681,0.94,0.06,0.9809277926601575
inter_1.0,200,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.013244275105525,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.032740761859609994,0.14907383656395118,0.021644508853189977,0.96,0.04,0.9805035132459149
hete_0.15,200,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0022512649501458,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01776514373190977,0.07773977453655426,0.005564591207219347,0.94,0.06,0.9844861212182362
hete_0.3,200,20,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0043912009565719,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022915781032006012,0.08626603932442885,0.006741278656043495,0.95,0.05,0.9814754199245657
hete_0.5,200,20,3,100,0.0,0.0,0,0.3,0.5,1.0,1.007713645624809,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.030506711885052905,0.1022623349001809,0.009413548706379574,0.94,0.06,0.9772069337397561
noise_0.5,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.016790928448488784,0.07707356819192963,0.005658399635673759,0.95,0.05,0.9832090715515112
noise_1.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01595399855605988,0.07628080077995752,0.005564230497704808,0.95,0.05,0.98404600144394
noise_2.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017350189721662003,0.0782275675304647,0.005818523238355752,0.94,0.06,0.9826498102783381
s1_0.5,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.01664782965343322,0.07806100666310672,0.005816370529087865,0.94,0.06,0.9833521703465667
s1_1.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015785973062489266,0.07816477911272472,0.005860535748211409,0.94,0.06,0.9842140269375108
s1_2.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.016715310928732463,0.07775733196437304,0.005766801054773507,0.94,0.06,0.9832846890712673
ind_nl_mD,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.016207754400564288,0.07752362458182327,0.005747221065594463,0.94,0.06,0.9837922455994357
ind_nl_mY,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.0156987765138484,0.07818223969574557,0.005866011019811258,0.94,0.06,0.9843012234861515
ind_nl_both,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.015799617430349976,0.07820142114810451,0.005865834358637787,0.94,0.06,0.98420038256965
ind_skew_Dpos,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.014659790376598297,0.07803326402751595,0.0058742808409022115,0.94,0.06,0.9853402096234016
ind_skew_Dneg,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.01391651177624948,0.07745537706948276,0.005805666136957265,0.94,0.06,0.9860834882237504
ind_skew_Y,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.014392236375788578,0.07745935832766061,0.005792815724636354,0.94,0.06,0.9856077636242113
