config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.01990372284041458,0.1484287405956712,0.02163493285190901,0.91,0.09,1.0199037228404144
inter_0.25,50,100,3,100,0.0,0.25,0,0.3,0.0,1.0,1.003595639041997,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.004696820102303298,0.13779371300371976,0.019480466586487402,0.96,0.04,1.0082924591443
inter_0.5,50,100,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0069269216585042,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.008677026240117992,0.1670498144252965,0.030775900676994667,0.96,0.04,0.9982498954183862
inter_1.0,50,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0135446120779472,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.04468259305522618,0.2646286506389548,0.08656440365811038,0.96,0.04,0.968862019022721
hete_0.15,50,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0020371182135508,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.01766017215801678,0.13973613620362035,0.019089543053435166,0.94,0.06,1.019697290371568
hete_0.3,50,100,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0040585992438482,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0030835805967707164,0.14649207431479108,0.022204865266893102,0.96,0.04,1.0071421798406188
hete_0.5,50,100,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0072500017735502,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0057252216201245775,0.16931528859232087,0.031874519401982215,0.96,0.04,1.0015247801534253
noise_0.5,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,0.025140342711932388,0.1517869917747599,0.022407254040357608,0.9,0.1,1.0251403427119323
noise_1.0,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.02525264747796996,0.15179342142064828,0.0224035465819399,0.9,0.1,1.02525264747797
noise_2.0,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,0.028995865017690584,0.15653230056784917,0.023661600932939342,0.89,0.11,1.0289958650176905
s1_0.5,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,0.03063306049420706,0.15667574914145382,0.023608905973794024,0.89,0.11,1.030633060494207
s1_1.0,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.031208440201068423,0.15739582911584515,0.023799480283280668,0.88,0.12,1.0312084402010684
s1_2.0,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,0.034423775824309964,0.15752371965882286,0.02362872591314907,0.88,0.12,1.03442377582431
ind_nl_mD,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,0.0355011341592713,0.15687952393663562,0.023350854503990853,0.88,0.12,1.0355011341592715
ind_nl_mY,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,0.03538193105502182,0.15680655060646337,0.02333641326791504,0.88,0.12,1.0353819310550216
ind_nl_both,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,0.033260870708680675,0.1567422174103802,0.02346183719842332,0.88,0.12,1.0332608707086808
ind_skew_Dpos,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,0.034378493973831234,0.15594220216850235,0.02313608956925331,0.88,0.12,1.0343784939738312
ind_skew_Dneg,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,0.033855231022864786,0.15532992101691362,0.022981207695509074,0.88,0.12,1.0338552310228648
ind_skew_Y,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,0.03067855275322576,0.15385660217569322,0.02273068043401707,0.88,0.12,1.0306785527532258
