config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021007330587224864,0.03143304272002524,0.0005467282362379787,0.85,0.15,0.9789926694127752
inter_0.25,2000,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0002796487632837,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022459440230662816,0.03297121265564373,0.0006037743415074196,0.89,0.11,0.9778202085326209
inter_0.5,2000,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0006879922725467,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022917769307200676,0.037605328096020664,0.0009759104357332901,0.93,0.07,0.9777702229653461
inter_1.0,2000,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0016128694906665,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02099861082338246,0.04961443148700953,0.0023961808876471397,0.95,0.05,0.980614258667284
hete_0.15,2000,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0002631722627466,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021973384147771127,0.03208706801787442,0.000561344515541836,0.88,0.12,0.9782897881149758
hete_0.3,2000,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0006883053428748,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022777719922579022,0.03419855502371436,0.0006916801496034919,0.88,0.12,0.9779105854202957
hete_0.5,2000,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0009596343856817,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02238436314660726,0.03709917262708027,0.0009540493214265489,0.93,0.07,0.9785752712390745
noise_0.5,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.021277121938560687,0.03174707810552464,0.0005551610502499018,0.83,0.17,0.9787228780614393
noise_1.0,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021399279691201988,0.03187942445636046,0.000558368532366504,0.83,0.17,0.978600720308798
noise_2.0,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021289879849349606,0.03173001634198676,0.0005535349530630046,0.84,0.16,0.9787101201506505
s1_0.5,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.020554525539491122,0.031235365954689464,0.0005531595661697807,0.85,0.15,0.979445474460509
s1_1.0,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020333952291082556,0.03105238520573275,0.0005507810111891888,0.85,0.15,0.9796660477089175
s1_2.0,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.02006676432312119,0.031015685495874128,0.0005592977163792872,0.85,0.15,0.979933235676879
ind_nl_mD,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.0201560778503827,0.031057517307407936,0.0005583019069892555,0.85,0.15,0.9798439221496174
ind_nl_mY,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.019945535971737694,0.03095436245249676,0.0005603481496406588,0.85,0.15,0.9800544640282624
ind_nl_both,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.019765939952438378,0.03069850354557937,0.0005517057377345494,0.86,0.14,0.9802340600475615
ind_skew_Dpos,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.01993004262875248,0.030721571841296105,0.0005466083772160268,0.86,0.14,0.9800699573712476
ind_skew_Dneg,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.019974906434193623,0.030734988137475387,0.0005456426087559628,0.86,0.14,0.9800250935658065
ind_skew_Y,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.019813677997745017,0.030586978452011346,0.0005429814150254813,0.86,0.14,0.9801863220022551
