config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.011072784221132092,0.11754808086466915,0.013694944764559045,0.89,0.11,0.9889272157788679
inter_0.25,100,100,2,100,0.0,0.25,0,0.3,0.0,1.0,0.9978727765165272,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02368471428657408,0.12180019336915149,0.013825063212420708,0.94,0.06,0.9741880622299531
inter_0.5,100,100,2,100,0.0,0.5,0,0.3,0.0,1.0,0.994909286078513,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.04627922384547806,0.14507834078259702,0.01943005047677153,0.95,0.05,0.9486300622330348
inter_1.0,100,100,2,100,0.0,1.0,0,0.3,0.0,1.0,0.990595727163641,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.09214061482634324,0.2180992325506672,0.045927152425959406,0.95,0.05,0.8984551123372977
hete_0.15,100,100,2,100,0.0,0.0,0,0.3,0.15,1.0,0.998563981321903,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012662208431529693,0.119052654638415,0.013710923814666593,0.94,0.06,0.9859017728903734
hete_0.3,100,100,2,100,0.0,0.0,0,0.3,0.3,1.0,0.9971220871307497,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021607443194467363,0.11972650096032794,0.01385670257514207,0.93,0.07,0.9755146439362822
hete_0.5,100,100,2,100,0.0,0.0,0,0.3,0.5,1.0,0.9956618180918403,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03785663857540269,0.13781821189958793,0.018411090414951238,0.96,0.04,0.9578051795164376
noise_0.5,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,0.004315030903697173,0.06572709434192842,0.0043014314389328975,0.88,0.12,1.0043150309036972
noise_1.0,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0016730727675799428,0.12012002305782732,0.014426020766927353,0.88,0.12,0.99832692723242
noise_2.0,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0016784278958312715,0.23463660704522132,0.0550515202454921,0.88,0.12,1.0016784278958313
s1_0.5,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,0.01927686976593535,0.22084929996442862,0.04840281558680535,0.89,0.11,1.0192768697659356
s1_1.0,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.006587362519681799,0.12070470475540249,0.014526232405123176,0.88,0.12,0.9934126374803184
s1_2.0,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.005082774505062719,0.06867340720030045,0.004690202259828963,0.86,0.14,0.9949172254949373
ind_nl_mD,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,0.0016068349652068393,0.1283822294013401,0.016479414907452895,0.87,0.13,1.0016068349652067
ind_nl_mY,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.0017878282499975706,0.12221261531707417,0.014932727012787665,0.89,0.11,0.9982121717500024
ind_nl_both,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.014443824565110402,0.1260206679961159,0.015672584694119574,0.88,0.12,0.9855561754348896
ind_skew_Dpos,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,0.06854700462064825,0.5318184330703879,0.2781321539109795,0.88,0.12,1.0685470046206482
ind_skew_Dneg,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.13122544493217414,0.4439947045261487,0.17991118024961497,0.91,0.09,0.8687745550678256
ind_skew_Y,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,0.007609841498381292,0.06780773098918752,0.004539978694271536,0.89,0.11,1.0076098414983814
