config_index,config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
5,5_异质性,400,3,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0207279832071356,0.0589782535114308,0.0030487850994233,0.94,1.0,0.9792720167928644
0,0_基准,400,40,0,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0783470740357783,0.4577747917942948,0.2034194959923422,0.84,0.76,0.9216529259642215
1,1_非线性,400,40,0,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0965728817005764,0.4496406618449298,0.1928504033043929,0.86,0.7,0.9034271182994236
2,2_交互,400,40,0,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0927275354453918,0.4385944703986822,0.1837667136345241,0.86,0.72,0.9072724645546082
3,3_稀疏性,400,40,0,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0050223661459269,0.1357510849524122,0.0184031329040532,0.96,1.0,0.994977633854073
4,4_偏态,400,40,0,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.1572925344987831,0.7476842206971379,0.5342907524704357,0.68,0.52,0.8427074655012169
5,5_异质性,400,40,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.1019864218752428,0.4531635936940404,0.1949560124027823,0.86,0.74,0.8980135781247571
0,0_基准,400,40,1,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.018480680293254,0.147232038353614,0.0213357375736586,0.92,1.0,0.981519319706746
1,1_非线性,400,40,1,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0184116538196825,0.1555333422837799,0.0238516315655876,0.92,1.0,0.9815883461803174
2,2_交互,400,40,1,50,0.0,0.5,0,0.3,0.0,1.0,1.0,0.0091928374080436,0.1658661656926125,0.0274270766619584,0.86,1.0,1.0091928374080437
3,3_稀疏性,400,40,1,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0123283998368853,0.1536354534349311,0.0234518631096187,0.9,1.0,0.9876716001631146
4,4_偏态,400,40,1,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0117091005792741,0.1536432415490952,0.023469142637338,0.9,1.0,0.988290899420726
5,5_异质性,400,40,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,0.0022493471615665,0.1524196461435197,0.0232266889678625,0.88,1.0,1.0022493471615666
0,0_基准,400,40,2,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0179425721057472,0.0564675241186917,0.002866645386325,0.92,1.0,0.9820574278942528
1,1_非线性,400,40,2,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0165075201892386,0.0566818440669844,0.0029403332240358,0.92,1.0,0.9834924798107614
2,2_交互,400,40,2,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0234794347089964,0.0788378924057073,0.0056641294247198,0.94,1.0,0.9765205652910036
3,3_稀疏性,400,40,2,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0232643172027464,0.0571818334386674,0.0027285336204975,0.9,1.0,0.9767356827972536
4,4_偏态,400,40,2,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.022732112973796,0.0567697662495228,0.002706057399772,0.9,1.0,0.977267887026204
5,5_异质性,400,40,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0262849172905841,0.0676507631041663,0.0038857288716031,0.88,1.0,0.973715082709416
0,0_基准,400,40,3,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0138195638039051,0.0554118097673914,0.0028794883179673,0.9,1.0,0.9861804361960947
1,1_非线性,400,40,3,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0144888325836239,0.0562173517625214,0.0029504643695547,0.9,1.0,0.985511167416376
2,2_交互,400,40,3,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0122218674513172,0.0542175314344719,0.0027901666708503,0.92,1.0,0.9877781325486829
3,3_稀疏性,400,40,3,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.009988633564498,0.0559464012047294,0.0030302270072747,0.9,1.0,0.990011366435502
4,4_偏态,400,40,3,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0093536612528047,0.0563762123626771,0.0030907863415294,0.9,1.0,0.9906463387471952
5,5_异质性,400,40,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0073798338701314,0.0562836233327134,0.003113384307508,0.9,1.0,0.9926201661298686
0,0_基准,400,5,0,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0153644356384616,0.1193922026929319,0.0140184321813817,0.9,1.0,0.9846355643615384
1,1_非线性,400,5,0,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0281112523776704,0.1345243929059406,0.0173065697764707,0.94,1.0,0.9718887476223296
2,2_交互,400,5,0,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0140599752082709,0.1353913674878463,0.0181331394873718,0.88,1.0,0.985940024791729
3,3_稀疏性,400,5,0,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0060739908028929,0.1137562189725678,0.0129035839906611,0.92,1.0,0.993926009197107
4,4_偏态,400,5,0,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0445521896899111,0.2013112425800469,0.0385413187829566,0.9,1.0,0.9554478103100889
5,5_异质性,400,5,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0064165415193021,0.1207428747457068,0.0145376697967885,0.92,1.0,0.9935834584806978
0,0_基准,400,5,1,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0537579490730489,0.1445378994233001,0.0180012872811594,0.88,1.0,0.946242050926951
1,1_非线性,400,5,1,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0564825592824127,0.1646622421314293,0.0239233744806582,0.86,1.0,0.9435174407175873
2,2_交互,400,5,1,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0311570197952945,0.1319017222349291,0.016427304446016,0.96,1.0,0.9688429802047056
3,3_稀疏性,400,5,1,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0530429297577977,0.141343678393424,0.017164483024493,0.9,1.0,0.9469570702422022
4,4_偏态,400,5,1,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0522351849573238,0.1402580200336962,0.0169437976362469,0.9,1.0,0.9477648150426762
5,5_异质性,400,5,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0428299659807581,0.1357667733228581,0.0165982107525874,0.92,1.0,0.9571700340192418
0,0_基准,400,5,2,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0027347192296623,0.0579898521540884,0.0033553442635879,0.88,1.0,0.9972652807703376
1,1_非线性,400,5,2,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0007947680121915,0.0568051492733592,0.0032261933277754,0.88,1.0,0.9992052319878084
2,2_交互,400,5,2,50,0.0,0.5,0,0.3,0.0,1.0,1.0,0.0059339384706702,0.0816180484439424,0.006626294206024,0.86,1.0,1.0059339384706705
3,3_稀疏性,400,5,2,50,0.0,0.0,5,0.3,0.0,1.0,1.0,0.0011709752614623,0.0584593407509008,0.0034161233379669,0.88,1.0,1.0011709752614624
4,4_偏态,400,5,2,50,0.0,0.0,0,2.0,0.0,1.0,1.0,0.0017798944014786,0.0574565462783436,0.003298086686155,0.9,1.0,1.0017798944014786
5,5_异质性,400,5,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,0.0055489187362927,0.0664269806078949,0.0043817532535396,0.94,1.0,1.0055489187362927
0,0_基准,400,5,3,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0142960992698344,0.0737133552915916,0.0052292802940114,0.88,1.0,0.9857039007301656
1,1_非线性,400,5,3,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0132613207315156,0.0740975612057768,0.0053145859490997,0.88,1.0,0.9867386792684844
2,2_交互,400,5,3,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0130020421922744,0.0739589084261788,0.0053008670344222,0.88,1.0,0.9869979578077256
3,3_稀疏性,400,5,3,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0129912021680529,0.0739502998138856,0.0052998755087923,0.88,1.0,0.9870087978319472
4,4_偏态,400,5,3,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0130241477185646,0.0739249020207081,0.0052952627149763,0.88,1.0,0.9869758522814354
5,5_异质性,400,5,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0119182046631363,0.0739493760272509,0.0053264666124273,0.88,1.0,0.9880817953368636
0,0_基准,800,10,0,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0507244797295187,0.1354552128386278,0.0157751418413276,0.86,1.0,0.9492755202704812
1,1_非线性,800,10,0,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.049620736999459,0.1453206473526295,0.0186558730066178,0.84,1.0,0.950379263000541
2,2_交互,800,10,0,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0543461762671789,0.1368482252975992,0.0157739298922391,0.86,1.0,0.945653823732821
3,3_稀疏性,800,10,0,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0472457420000241,0.0838492702576437,0.0047985399856065,0.92,1.0,0.9527542579999758
4,4_偏态,800,10,0,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.1309121725509063,0.2594958647915982,0.0502001069219411,0.68,1.0,0.8690878274490936
5,5_异质性,800,10,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0398542072522638,0.1299692867414195,0.0153036576603669,0.86,1.0,0.960145792747736
0,0_基准,800,10,1,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0531470713119465,0.0977480131869554,0.00673006289296,0.96,1.0,0.9468529286880536
1,1_非线性,800,10,1,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0619405083080883,0.1078391055494642,0.0077926461162441,0.96,1.0,0.9380594916919116
2,2_交互,800,10,1,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0356445499885644,0.0997042681159271,0.0086704071366454,0.94,1.0,0.9643554500114356
3,3_稀疏性,800,10,1,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0490972293156584,0.1000893372188792,0.0076073374984401,0.94,1.0,0.9509027706843416
4,4_偏态,800,10,1,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0489655432726811,0.0999860496264514,0.0075995856919143,0.94,1.0,0.9510344567273188
5,5_异质性,800,10,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0400443634666161,0.1032004820803837,0.0090467884561771,0.94,1.0,0.959955636533384
0,0_基准,800,10,2,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.012344210406194,0.0427485900036646,0.001675062416749,0.92,1.0,0.987655789593806
1,1_非线性,800,10,2,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0112982092838431,0.0432264622739015,0.0017408775076955,0.92,1.0,0.9887017907161568
2,2_交互,800,10,2,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0147765415611098,0.0560707910204711,0.0029255874251541,0.92,1.0,0.98522345843889
3,3_稀疏性,800,10,2,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0116420738510867,0.0440255436954348,0.0018027106141244,0.9,1.0,0.9883579261489132
4,4_偏态,800,10,2,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0117373961574371,0.044058921578545,0.0018034221021077,0.9,1.0,0.9882626038425628
5,5_异质性,800,10,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0134680130649286,0.0486643099586782,0.0021868276878372,0.92,1.0,0.9865319869350714
0,0_基准,800,10,3,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0142942496713581,0.0389069778378016,0.001309427350804,0.92,1.0,0.9857057503286418
1,1_非线性,800,10,3,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0149291301132555,0.0392361266173795,0.0013165947059965,0.92,1.0,0.9850708698867444
2,2_交互,800,10,3,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0142733946244988,0.0392032641925985,0.001333166129248,0.92,1.0,0.9857266053755012
3,3_稀疏性,800,10,3,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0137463943397488,0.0386406232935413,0.0013041344111694,0.92,1.0,0.9862536056602512
4,4_偏态,800,10,3,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0134074279661708,0.0388092372708028,0.0013263977728734,0.92,1.0,0.9865925720338292
5,5_异质性,800,10,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0141419369304125,0.0391112564162137,0.001329695998311,0.92,1.0,0.9858580630695876
0,0_基准,800,20,0,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.1118267218468607,0.1919173058662298,0.0243270365719368,0.84,1.0,0.8881732781531393
1,1_非线性,800,20,0,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0720543264935662,0.1634498718257241,0.0215240346334042,0.94,1.0,0.9279456735064338
2,2_交互,800,20,0,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0968220368508362,0.1921095229896668,0.0275315620033726,0.82,1.0,0.9031779631491638
3,3_稀疏性,800,20,0,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0516193193977381,0.094006377829731,0.0061726449375804,0.86,1.0,0.948380680602262
4,4_偏态,800,20,0,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.2307357566491353,0.4413709673738347,0.1415693414440656,0.66,0.84,0.7692642433508646
5,5_异质性,800,20,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0858093019409059,0.1949606225480459,0.030646408044736,0.82,1.0,0.914190698059094
0,0_基准,800,20,1,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0277787369933275,0.0819612487852423,0.0059459880734919,0.96,1.0,0.9722212630066724
1,1_非线性,800,20,1,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.024924796690806,0.1020694864766392,0.0097969345795268,0.98,1.0,0.975075203309194
2,2_交互,800,20,1,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0038343005231241,0.0825736113334509,0.0068036994281461,0.98,1.0,0.9961656994768758
3,3_稀疏性,800,20,1,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0249290110203237,0.0869316755909794,0.0069356606306038,0.96,1.0,0.9750709889796764
4,4_偏态,800,20,1,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0269234283241034,0.0861623836881592,0.0066990853701024,0.96,1.0,0.9730765716758966
5,5_异质性,800,20,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0101626379784796,0.0820266051549518,0.0066250847425647,0.96,1.0,0.9898373620215204
0,0_基准,800,20,2,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0166493984001939,0.0411516263256084,0.0014162538821541,0.92,1.0,0.983350601599806
1,1_非线性,800,20,2,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0181035669053563,0.0424569064624051,0.0014748497716607,0.92,1.0,0.9818964330946436
2,2_交互,800,20,2,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0106539006615166,0.0521653588471716,0.0026077190643487,0.94,1.0,0.9893460993384834
3,3_稀疏性,800,20,2,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0176352112276402,0.0427872261907374,0.0015197460500538,0.92,1.0,0.9823647887723598
4,4_偏态,800,20,2,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0176228861801209,0.0427790613121437,0.0015194819694306,0.92,1.0,0.982377113819879
5,5_异质性,800,20,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0169175827003777,0.0458781349378932,0.0018185986609554,0.9,1.0,0.9830824172996222
0,0_基准,800,20,3,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0181882081483307,0.042336789464582,0.0014615928265213,0.94,1.0,0.9818117918516692
1,1_非线性,800,20,3,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.018126990889308,0.0422950413405821,0.0014602827233005,0.94,1.0,0.981873009110692
2,2_交互,800,20,3,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0167790244624771,0.0414043883765772,0.001432787714926,0.94,1.0,0.9832209755375227
3,3_稀疏性,800,20,3,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0158057269568828,0.040578456775436,0.0013967901496403,0.94,1.0,0.9841942730431172
4,4_偏态,800,20,3,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0164799518047864,0.0414532872251882,0.0014467862102858,0.94,1.0,0.9835200481952135
5,5_异质性,800,20,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0160718658827996,0.0412913557223373,0.0014466711844339,0.94,1.0,0.9839281341172004
0,0_基准,800,3,0,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0178676951340797,0.0924467943617013,0.0082271552583502,0.94,1.0,0.9821323048659204
1,1_非线性,800,3,0,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0123836791675897,0.0909943476473283,0.008126615794037,0.9,1.0,0.9876163208324102
2,2_交互,800,3,0,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0134302095323516,0.0942111099894089,0.0086953627173536,0.92,1.0,0.9865697904676484
3,3_稀疏性,800,3,0,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0183641141537601,0.0911261306628824,0.0079667310009363,0.94,1.0,0.9816358858462398
4,4_偏态,800,3,0,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0694246162806715,0.1471002197468374,0.0168186973038493,0.84,1.0,0.9305753837193284
5,5_异质性,800,3,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0154004903003491,0.0941656273549378,0.0086299902736578,0.88,1.0,0.9845995096996508
0,0_基准,800,3,1,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0384035795265458,0.1095422137181103,0.0105246616658124,0.86,1.0,0.9615964204734542
1,1_非线性,800,3,1,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0415260543980255,0.1120508343551767,0.0108309762858234,0.84,1.0,0.9584739456019744
2,2_交互,800,3,1,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.031172133427769,0.1156611613516559,0.0124058023427751,0.86,1.0,0.968827866572231
3,3_稀疏性,800,3,1,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0363599764395911,0.1072168608028235,0.0101734073537244,0.88,1.0,0.9636400235604088
4,4_偏态,800,3,1,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0384587405270312,0.1077602842846352,0.0101332041461798,0.88,1.0,0.9615412594729688
5,5_异质性,800,3,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0351303289518378,0.107160763732603,0.0102492892714904,0.88,1.0,0.964869671048162
0,0_基准,800,3,2,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0198447342339409,0.0454746666967143,0.0016741318343615,0.92,1.0,0.980155265766059
1,1_非线性,800,3,2,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0199120051340148,0.0455483836393197,0.0016781673036976,0.92,1.0,0.9800879948659852
2,2_交互,800,3,2,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0177842620979207,0.0564094626263148,0.002865747495422,0.92,1.0,0.9822157379020792
3,3_稀疏性,800,3,2,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0206184104511112,0.0473284691996723,0.0018148651472538,0.9,1.0,0.9793815895488888
4,4_偏态,800,3,2,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0211737762464333,0.0473038862084507,0.001789328849888,0.9,1.0,0.9788262237535666
5,5_异质性,800,3,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0214421744878265,0.0501819372866571,0.0020584599830755,0.9,1.0,0.9785578255121734
0,0_基准,800,3,3,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0200096598715253,0.0493795870047861,0.0020379571245891,0.8,1.0,0.9799903401284746
1,1_非线性,800,3,3,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0196484690213949,0.0491733610521112,0.0020319571022765,0.8,1.0,0.9803515309786052
2,2_交互,800,3,3,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.019446117021759,0.0489608029870652,0.0020190087619142,0.8,1.0,0.980553882978241
3,3_稀疏性,800,3,3,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0184638166659693,0.0481286650880594,0.001975455877284,0.8,1.0,0.9815361833340308
4,4_偏态,800,3,3,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0187009861791961,0.0480144286606899,0.001955658475538,0.8,1.0,0.981299013820804
5,5_异质性,800,3,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0202014780652898,0.0495079392414612,0.0020429363319138,0.78,1.0,0.9797985219347102
0,0_基准,800,40,0,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.038074760484513,0.3789481507438915,0.142152013566262,0.72,0.94,0.9619252395154868
1,1_非线性,800,40,0,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0212013797940321,0.3849120318585787,0.1477077737643287,0.74,0.88,0.978798620205968
2,2_交互,800,40,0,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0380617791000652,0.3943633993948154,0.1540737917539725,0.72,0.94,0.9619382208999347
3,3_稀疏性,800,40,0,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0108336710004371,0.1084133396717373,0.0116360837914337,0.9,1.0,0.9891663289995628
4,4_偏态,800,40,0,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0974924274609457,0.6290831460177565,0.3862408311913701,0.52,0.8,0.9025075725390542
5,5_异质性,800,40,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.042581058317306,0.3897718951889147,0.1501089837517365,0.72,0.94,0.957418941682694
0,0_基准,800,40,1,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0483450791148172,0.104101601203014,0.0084998966984134,0.94,1.0,0.9516549208851828
1,1_非线性,800,40,1,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0359766877554578,0.1065706099328778,0.0100629728396118,0.96,1.0,0.9640233122445422
2,2_交互,800,40,1,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0394196081982424,0.1020713877219861,0.008864662680989,0.96,1.0,0.9605803918017576
3,3_稀疏性,800,40,1,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0498589235512341,0.1056471606055857,0.0086754102863346,0.94,1.0,0.950141076448766
4,4_偏态,800,40,1,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0452862716103246,0.1015356546075633,0.0082586427602223,0.96,1.0,0.9547137283896754
5,5_异质性,800,40,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0346575294431752,0.096810734697077,0.0081711740054832,0.98,1.0,0.9653424705568248
0,0_基准,800,40,2,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0150700351458051,0.0384976673410529,0.0012549644314065,0.98,1.0,0.9849299648541948
1,1_非线性,800,40,2,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0156833204383959,0.0388829197237011,0.0012659149062663,0.98,1.0,0.984316679561604
2,2_交互,800,40,2,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0108222027682208,0.0556476967273719,0.002979546078305,0.94,1.0,0.9891777972317792
3,3_稀疏性,800,40,2,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0142025933777634,0.0383234259240231,0.0012669713158999,0.98,1.0,0.9857974066222366
4,4_偏态,800,40,2,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0149602545841402,0.0391875915806251,0.0013118581166675,0.98,1.0,0.9850397454158596
5,5_异质性,800,40,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.012819336831276,0.0462998365436048,0.0019793394671708,0.96,1.0,0.987180663168724
0,0_基准,800,40,3,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0196159998138985,0.0397560466248554,0.0011957557945388,0.92,1.0,0.9803840001861016
1,1_非线性,800,40,3,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0199925222735444,0.0397929800347342,0.0011837803131865,0.92,1.0,0.9800074777264556
2,2_交互,800,40,3,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.020360213027008,0.0397187446244861,0.00116304040004,0.92,1.0,0.979639786972992
3,3_稀疏性,800,40,3,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0198665418978497,0.0391915023650482,0.0011412943706505,0.92,1.0,0.9801334581021502
4,4_偏态,800,40,3,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0200934809715755,0.0392528467028682,0.0011370379967238,0.92,1.0,0.9799065190284244
5,5_异质性,800,40,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0204633456295758,0.0390782802961497,0.0011083634765489,0.92,1.0,0.979536654370424
0,0_基准,800,5,0,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0345253619756674,0.0959975284242821,0.0080235248440199,0.84,1.0,0.9654746380243324
1,1_非线性,800,5,0,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0356022372388656,0.0988453129012304,0.0085028765861296,0.92,1.0,0.9643977627611344
2,2_交互,800,5,0,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0241295664473379,0.0979328984345425,0.0090086166188539,0.88,1.0,0.975870433552662
3,3_稀疏性,800,5,0,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0245158258835678,0.093050476968282,0.0080573655452713,0.86,1.0,0.9754841741164322
4,4_偏态,800,5,0,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0861859021710443,0.1715084626591443,0.0219871430306662,0.68,1.0,0.9138140978289556
5,5_异质性,800,5,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0195157655532696,0.0925976488151086,0.008193459460956,0.88,1.0,0.9804842344467304
0,0_基准,800,5,1,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0604524457999329,0.1334227370931626,0.0141471285702373,0.82,1.0,0.9395475542000672
1,1_非线性,800,5,1,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0576996392855859,0.141562554099841,0.0167107083495836,0.78,1.0,0.942300360714414
2,2_交互,800,5,1,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.0441681148688982,0.1361523834129821,0.0165866491379635,0.82,1.0,0.9558318851311016
3,3_稀疏性,800,5,1,50,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.0601429499581503,0.1371898321001587,0.0152038756020011,0.8,1.0,0.9398570500418496
4,4_偏态,800,5,1,50,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.0588554138940654,0.1365448631327513,0.0151805399033,0.8,1.0,0.9411445861059344
5,5_异质性,800,5,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0507182631753196,0.1348004392999337,0.0155988162159341,0.78,1.0,0.9492817368246804
0,0_基准,800,5,2,50,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0142810527039253,0.0410557343681903,0.0014816248581791,0.96,1.0,0.9857189472960748
1,1_非线性,800,5,2,50,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0139484774732722,0.0411342415288909,0.0014974658023347,0.96,1.0,0.9860515225267278
2,2_交互,800,5,2,50,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.012649342845747,0.0525921621418444,0.0026059296443248,0.94,1.0,0.987350657154253
