config_index,config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
5,5_异质性,200,3,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0173710144005078,0.0957055480180659,0.0088577997801356,0.86,1.0,0.9826289855994922
5,5_异质性,200,40,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,0.0014474123579251,0.6049365868581279,0.3659461791170275,0.86,0.6,1.0014474123579251
5,5_异质性,200,40,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,0.0179870142859761,0.1693989115350803,0.028372458546346,0.96,1.0,1.0179870142859762
5,5_异质性,200,40,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0203987318347009,0.0822772284666425,0.006353434063688,0.94,1.0,0.979601268165299
5,5_异质性,200,40,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0287158438014019,0.0773763508969256,0.0051624999928976,0.96,1.0,0.971284156198598
5,5_异质性,200,5,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0076096860416149,0.1616259098096868,0.026065027400157,0.94,1.0,0.9923903139583852
5,5_异质性,200,5,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,0.0033624280200312,0.1920066608736386,0.0368552518976545,0.94,1.0,1.0033624280200313
5,5_异质性,200,5,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0171813130182547,0.1149012000650779,0.0129070882593638,0.8,1.0,0.9828186869817452
5,5_异质性,200,5,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0366660187572658,0.0853511793786285,0.0059404268898146,0.86,1.0,0.9633339812427342
5,5_异质性,400,10,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0409777901250317,0.1668079294107502,0.0261457060307706,0.94,1.0,0.9590222098749682
5,5_异质性,400,10,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0457028891493068,0.1302761615313332,0.0148831241867441,0.94,1.0,0.9542971108506932
5,5_异质性,400,10,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0263406476375301,0.0703379659548778,0.004253599736705,0.9,1.0,0.9736593523624698
5,5_异质性,400,10,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0250324905171035,0.0625340197754848,0.0032838780477918,0.88,1.0,0.9749675094828965
5,5_异质性,400,20,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0483460430821998,0.2011273261161268,0.0381148614289169,0.92,1.0,0.9516539569178002
5,5_异质性,400,20,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0175712465033727,0.1179979515688624,0.0136147678707653,0.98,1.0,0.9824287534966272
5,5_异质性,400,20,2,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0196740801283356,0.0666540247039161,0.004055689580334,0.94,1.0,0.9803259198716644
5,5_异质性,400,20,3,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.005353501387181,0.0591152826100266,0.0034659566609607,0.88,1.0,0.994646498612819
5,5_异质性,400,3,0,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.03270165943333,0.1417190612886487,0.0190148938028422,0.86,1.0,0.96729834056667
5,5_异质性,400,3,1,50,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.0442916888158373,0.1589185550836925,0.0232933534517296,0.86,1.0,0.9557083111841628
