config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
noise_0.5,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.010911664980749,0.066502666848046,0.00430354026525,0.9,0.1,0.989088335019251,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,100,3,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0246629002105605,0.1259520129658018,0.0152556509233414,0.89,0.11,0.9753370997894396,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0062738441085926,0.0618625099741192,0.003787609020399,0.93,0.07,0.9937261558914072,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0033593625017141,0.1102051436334249,0.0121338883668458,0.88,0.12,0.9966406374982856,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0114879799010191,0.0479527322598937,0.0021674908489828,0.88,0.12,0.988512020098981,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0143102725305179,0.0882830143366063,0.0075891067204597,0.87,0.13,0.985689727469482,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0074662535907352,0.0450936811301349,0.0019776951351851,0.88,0.12,0.9925337464092648,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.027145262585785,0.0847606510166684,0.0064475026799182,0.9,0.1,0.972854737414215,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0104487727024029,0.0329081209335584,0.0009737675723912,0.9,0.1,0.989551227297597,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0175663564964448,0.0578421746100425,0.0030371402830584,0.92,0.08,0.9824336435035552,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0066577171090176,0.0290891547695206,0.0008018537281014,0.91,0.09,0.9933422828909824,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0195774187791056,0.0687811061200999,0.0043475652330519,0.88,0.12,0.9804225812208944,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0145285776127449,0.098123894163394,0.0094172190383393,0.85,0.15,0.9854714223872548,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0179149639764389,0.1782738938395964,0.0314606352904545,0.83,0.17,0.9820850360235608,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.0116644889474348,0.096853741237641,0.009244586889323,0.85,0.15,1.0116644889474349,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0269217991236088,0.1861393547102014,0.0339230761038782,0.82,0.18,0.9730782008763912,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0132665743884351,0.0235750205540988,0.0003797795981223,0.88,0.12,0.9867334256115652,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0215808731547931,0.04739458589625,0.0017805126861537,0.82,0.18,0.9784191268452068,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0118379961144774,0.0222299452010103,0.0003540323116335,0.93,0.07,0.9881620038855226,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0153014288915522,0.0396886839885227,0.0013410579106175,0.93,0.07,0.9846985711084478,1.0,0.7,1.0,1.0,0.25,1.0,0.25
