config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
rho_0.7,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0344099763990763,0.1284688046112925,0.0153201872824694,0.87,0.13,0.9655900236009238,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,100,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0283911153467461,0.127937865742223,0.0155620420600428,0.88,0.12,0.971608884653254,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0156655490062214,0.1146389799147964,0.0128966862902387,0.91,0.09,0.9843344509937786,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0011282009361979,0.1134028318928523,0.012858929443966,0.87,0.13,1.001128200936198,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0249031218186552,0.0908490799513734,0.0076333898516962,0.92,0.08,0.9750968781813448,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0138366145813452,0.0887399531152536,0.0076833273758247,0.87,0.13,0.9861633854186548,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0148358984610363,0.0839595102197079,0.006829095473187,0.91,0.09,0.9851641015389636,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0295718247407432,0.0833848893463495,0.0060785469528057,0.91,0.09,0.9704281752592568,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0200838126252437,0.0666562865399297,0.0040397010057273,0.84,0.16,0.9799161873747562,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0170562717916397,0.0592617747488154,0.003221041538949,0.91,0.09,0.9829437282083604,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0115405857019343,0.0552725378832921,0.0029218683257162,0.93,0.07,0.9884594142980656,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0216784281267208,0.0676194947790237,0.004102441828125,0.87,0.13,0.9783215718732792,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0446386860219638,0.190599243150988,0.034335459199962,0.9,0.1,0.9553613139780364,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.024812618178946,0.1805868403628053,0.0319959408913271,0.82,0.18,0.975187381821054,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0070796212496975,0.176346722034121,0.0310480453351403,0.87,0.13,1.0070796212496975,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0176171797876388,0.1855159238486367,0.0341057929777431,0.83,0.17,0.982382820212361,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0246197073751429,0.0446950263227277,0.0013915153867516,0.86,0.14,0.9753802926248568,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0221860983111577,0.047474656093027,0.0017616200128788,0.82,0.18,0.9778139016888424,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0211572597597235,0.0425895440381781,0.0013662396208394,0.94,0.06,0.9788427402402764,1.0,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.7,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0151557465743491,0.040542889509624,0.0014140292355636,0.93,0.07,0.9848442534256509,1.0,0.7,1.0,1.0,0.25,1.0,0.25
