config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
noise_1.0,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0323548656537092,0.126765806302225,0.0150227323159836,0.88,0.12,0.9676451343462908,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,100,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0223160893884085,0.125991472810198,0.0153758433752914,0.89,0.11,0.9776839106115912,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0149650350171729,0.1127035786718278,0.0124781443723716,0.92,0.08,0.985034964982827,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0011377767186344,0.1114968422044839,0.0124302512857101,0.88,0.12,0.9988622232813654,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0227185965401014,0.0920019917280358,0.0079482318531736,0.92,0.08,0.9772814034598988,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0140398662211194,0.0881726892160616,0.0075773052800852,0.87,0.13,0.9859601337788806,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0163238476485707,0.0882344162974518,0.0075188442172982,0.89,0.11,0.9836761523514296,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0259512059158298,0.0824766474063719,0.0061289322789092,0.91,0.09,0.9740487940841702,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0184954126725274,0.0642328791709137,0.0037837824766581,0.85,0.15,0.9815045873274726,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0169440935677333,0.057550199877032,0.0030249231990542,0.92,0.08,0.9830559064322668,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0120780367789516,0.0549177970360356,0.0028700854588574,0.92,0.08,0.9879219632210484,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0183778447980632,0.0682697697436568,0.0043230162814302,0.88,0.12,0.9816221552019369,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0450730168444046,0.1911305339353365,0.0344993041549508,0.89,0.11,0.9549269831555952,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0152695853815801,0.1786165182405662,0.0316707003506571,0.83,0.17,0.98473041461842,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0058482535013103,0.1777539536520802,0.0315622659699302,0.86,0.14,1.0058482535013102,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0252585798938748,0.1841156691168927,0.0332605837561058,0.83,0.17,0.9747414201061252,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0234719492947231,0.0444201714849393,0.0014222192310573,0.87,0.13,0.9765280507052768,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0213305287790339,0.0474746343503015,0.0017988494487016,0.82,0.18,0.978669471220966,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0205927977059926,0.0423841695219444,0.0013723545087049,0.94,0.06,0.9794072022940072,1.0,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0153024526540407,0.0396890760150353,0.001341057697698,0.93,0.07,0.9846975473459592,1.0,0.7,1.0,1.0,0.25,1.0,0.25
