config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
rho_0.5,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0318689326449591,0.1244613643729973,0.014475002353659,0.87,0.13,0.9681310673550408,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,100,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0273630821138539,0.1286822252566062,0.0158103768342224,0.88,0.12,0.972636917886146,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0156748409824514,0.1144664771483878,0.0128568737509372,0.91,0.09,0.9843251590175488,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0021606734243793,0.1108089335676449,0.0122739512487519,0.88,0.12,0.9978393265756204,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0215930858771363,0.0889698474035794,0.0074493723893188,0.91,0.09,0.9784069141228636,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0142007803571482,0.0884485876941734,0.0076214905023419,0.87,0.13,0.985799219642852,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0080608163531251,0.0826068781620021,0.006758919559393,0.88,0.12,0.991939183646875,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0280615335877162,0.0823644200776298,0.0059964480274297,0.91,0.09,0.971938466412284,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0208189784095772,0.0643905977021132,0.0037127192104169,0.88,0.12,0.9791810215904226,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0161632470910201,0.0582954725932506,0.003137111568345,0.92,0.08,0.98383675290898,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0104358988572468,0.0589699169536673,0.0033685431205637,0.92,0.08,0.989564101142753,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0211969599571698,0.0673750146067623,0.0040900814818355,0.87,0.13,0.97880304004283,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0427003478078443,0.1979870033269573,0.0373755337834777,0.83,0.17,0.9572996521921554,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0237275412638852,0.1803219173482468,0.0319529976617186,0.82,0.18,0.9762724587361146,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0092430421277971,0.1735640629535401,0.0300390501211642,0.84,0.16,1.009243042127797,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0213373183560254,0.185712684503573,0.0340339200308972,0.83,0.17,0.9786626816439744,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0224927860799366,0.0442951381684449,0.0014561338397238,0.86,0.14,0.9775072139200636,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0214292656298407,0.0478937533501177,0.0018345981845276,0.82,0.18,0.978570734370159,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0221310985440705,0.0433454628614042,0.001389043627902,0.92,0.08,0.9778689014559296,1.0,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.5,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0150353514447269,0.0404553765974656,0.0014105757025763,0.93,0.07,0.9849646485552732,1.0,0.5,1.0,1.0,0.25,1.0,0.25
