config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
inter_1.0,100,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0274896769873773,0.2418274453416516,0.0648864961439477,0.89,0.11,0.9788765924488472,1.0063662694362248,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0111023045400399,0.2232389133964177,0.0653753392238671,0.89,0.11,1.0022790555743584,1.0133813601143984,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0092207554005928,0.2224763176712648,0.0522467956777458,0.91,0.09,0.997365782948568,1.006586538349161,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0070451187602252,0.2369788120738852,0.0720973088315496,0.93,0.07,1.0003411126432622,1.0073862314034874,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0179547622281471,0.1599884468992061,0.0284174749639786,0.95,0.05,0.9969685238505334,1.01492328607868,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0057608966507765,0.154984080857521,0.0283444018395562,0.94,0.06,1.0032765540577482,1.009037450708525,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0125175548687536,0.1728588035078065,0.0328692289271245,0.91,0.09,0.9983836366918312,1.0109011915605848,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,200,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,0.0068118839867018,0.1714963048365232,0.0382414235686889,0.93,0.07,1.0149718719151266,1.0081599879284249,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0143345605699829,0.1001925698362417,0.0143368769879609,0.94,0.06,0.9915153222194648,1.0058498827894475,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,0.0010717144793242,0.09979711681332,0.0120599905968807,0.96,0.04,1.0040259120136057,1.0029541975342815,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,0.0085557003140487,0.1025653574140483,0.0151283560729727,0.96,0.04,1.012868469575666,1.0043127692616174,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0035052801754752,0.113247076986328,0.0148542073029976,0.95,0.05,1.0025204295572916,1.006025709732767,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.021509522489179,0.352199587100062,0.128642915126512,0.86,0.14,0.964611730399799,0.986121252888978,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0162601341591862,0.3386773504118778,0.1318517663058273,0.9,0.1,0.98968969355995,1.0059498277191363,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0517022684333014,0.3307624799192937,0.1282134792016931,0.96,0.04,0.9476525269016376,0.9993547953349392,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0351948313320713,0.3290623418586709,0.1328768890043996,0.91,0.09,0.9834537747547072,1.0186486060867783,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0127017376360757,0.0693255530172052,0.0057784808170842,0.97,0.03,0.9868574543500402,0.999559191986116,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0124891420311714,0.077377810640284,0.0069861437797266,0.95,0.05,0.9864453025404484,0.9989344445716196,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0104663765520458,0.0798613168954646,0.0081117530799808,0.94,0.06,0.9939055781684302,1.0043719547204757,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,800,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.008885492505702,0.0725971605250026,0.0070312531313916,0.94,0.06,0.994585314509355,1.003470807015057,0.7,1.0,1.0,0.25,1.0,0.25
