config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
s1_1.0,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0347002005624429,0.1282785704247745,0.0152512877111501,0.87,0.13,0.9652997994375574,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0315461646181808,0.1308450770352364,0.0161252736822395,0.87,0.13,0.9684538353818192,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0186266972689326,0.116126223233173,0.0131383458712522,0.91,0.09,0.9813733027310672,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0004010976659927,0.1122550175792303,0.0126010280923756,0.87,0.13,0.9995989023340074,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0250392987617842,0.0905970785932111,0.0075808641671425,0.92,0.08,0.9749607012382158,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0116469018773331,0.0867050238894579,0.0073821108443312,0.88,0.12,0.988353098122667,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0157913960222112,0.0839881722446958,0.0068046448886743,0.91,0.09,0.9842086039777888,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0288865468587265,0.0832476755378816,0.006095742893039,0.91,0.09,0.9711134531412732,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0223447899952636,0.067669093160834,0.0040798165292772,0.83,0.17,0.9776552100047364,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0171431000639428,0.0594054954966918,0.0032351270154051,0.91,0.09,0.9828568999360572,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0109219797778748,0.0547662080262601,0.0028800478993072,0.94,0.06,0.9890780202221252,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0205186448844426,0.0689761511857764,0.0043366946445092,0.86,0.14,0.9794813551155572,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0459122821671465,0.1915421631801278,0.034580462621927,0.9,0.1,0.9540877178328536,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.023533250912334,0.1797475790650271,0.0317553782812353,0.83,0.17,0.976466749087666,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0074931081041504,0.1757214469329428,0.0308218802431465,0.87,0.13,1.0074931081041505,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0258344567022581,0.1750226094180695,0.0299654946544092,0.84,0.16,0.974165543297742,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0252191610037258,0.0447555888305344,0.001367056649836,0.86,0.14,0.974780838996274,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0224821805154421,0.0476285983052529,0.0017630349357942,0.82,0.18,0.9775178194845578,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0213531325637826,0.0425292011792928,0.0013527766826622,0.94,0.06,0.9786468674362172,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0157503316975313,0.0408801336958494,0.0014231123824082,0.93,0.07,0.9842496683024684,1.0,0.7,1.0,1.0,0.25,1.0,0.25
