config_name,theta_hat,se,true_effect,true_theta,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_base,1.0879704569622008,0.11644948592204715,1.0,1.0,0.7554387747240847,0,60,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.2009317981089085,0.13147528242532547,1.0,1.0,1.528285730993067,1,61,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9443145931723708,0.1611582569169132,1.0,1.0,-0.34553244675721717,2,62,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9012140087706123,0.126747455054951,1.0,1.0,-0.7793923056408455,3,63,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0008508160875647,0.10092517746891667,1.0,1.0,0.00843016687116247,4,64,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8429010521532123,0.10711729266614291,1.0,1.0,-1.4666067815625696,5,65,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0648082773416887,0.11311423516208095,1.0,1.0,0.5729453702164469,6,66,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0030750186852873,0.16676394594216207,1.0,1.0,0.018439349512356526,7,67,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.008007894127658,0.1295087370879942,1.0,1.0,0.06183284856076605,8,68,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9318616322667147,0.12753443256967098,1.0,1.0,-0.5342742846804285,9,69,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1677591953797188,0.12521451413039159,1.0,1.0,1.3397743587857838,10,70,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8454962092075691,0.11474470531520065,1.0,1.0,-1.3465003929202062,11,71,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8521349339314898,0.08544029419209603,1.0,1.0,-1.7306244959323775,12,72,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.101975765008046,0.12065039212181204,1.0,1.0,0.8452170209698808,13,73,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1108080905070477,0.07929672617867696,1.0,1.0,1.3973854388057216,14,74,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8322062140542248,0.13020624306896117,1.0,1.0,-1.2886769634917317,15,75,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.2082762263449773,0.11204229761713894,1.0,1.0,1.8589071339529335,16,76,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.2305330739579745,0.14473471870272353,1.0,1.0,1.5927973331089667,17,77,50,100,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
