config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.07720781641802943,0.3148670825649874,0.0931802327669465,0.82,0.92,0.9227921835819706
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.06379356901667266,0.3070317323111497,0.09019886519810055,0.9,0.96,0.9362064309833273
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.04785653637092535,0.33614744014990017,0.11070485344590901,0.84,0.9,0.9521434636290746
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.08483031145176545,0.3303244609978489,0.10191806779251589,0.8,0.9,0.9151696885482346
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.07547009674328953,0.32903560153879396,0.10256869157755454,0.8,0.9,0.9245299032567105
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.059375119812080435,0.3362149982692309,0.10951512020848003,0.84,0.92,0.9406248801879196
