config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01806206333749224,0.06866513732448803,0.004388662951783219,0.88,0.12,0.9819379366625077
inter_0.25,400,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0015480802222398,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017705482461396048,0.07400818884071131,0.005327005767550523,0.85,0.15,0.9838425977608438
inter_0.5,400,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0030595421804052,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01770723882699975,0.08430650094282988,0.0072771575237850165,0.89,0.11,0.9853523033534056
inter_1.0,400,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.006025709732767,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0035052801754752415,0.11324707698632806,0.014854207302997633,0.95,0.05,1.0025204295572916
hete_0.15,400,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.000995419736276,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01733101249575904,0.07040756519790493,0.004717586088844119,0.83,0.17,0.9836644072405167
hete_0.3,400,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.002101901964966,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01705811017261498,0.07581728028348424,0.005649778686305329,0.86,0.14,0.985043791792351
hete_0.5,400,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0035205617413008,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01804062496917119,0.08562392665453605,0.007502033451976091,0.89,0.11,0.9854799367721295
noise_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.01957741877910563,0.06878110612009994,0.004347565233051971,0.88,0.12,0.9804225812208943
noise_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01837784479806325,0.06826976974365684,0.00432301628143022,0.88,0.12,0.9816221552019367
noise_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02054900936863171,0.06868112119247113,0.004294834622222794,0.87,0.13,0.9794509906313684
rho_0.3,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.019985506628328462,0.06808339617381362,0.0042359283593694985,0.87,0.13,0.9800144933716715
rho_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.021196959957169817,0.06737501460676237,0.004090081481835584,0.87,0.13,0.97880304004283
rho_0.7,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021678428126720824,0.06761949477902374,0.004102441828125015,0.87,0.13,0.9783215718732791
s1_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.02160594314200386,0.0675801835571505,0.00410026443056265,0.87,0.13,0.9783940568579959
s1_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02051864488444268,0.06897615118577648,0.004336694644509227,0.86,0.14,0.9794813551155572
s1_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.019510407924984437,0.06774038510219191,0.004208103756393967,0.87,0.13,0.9804895920750155
