config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,0.9446611329074858,0.09371360164174887,1.0,-0.5905105141947835,0,60,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8746699548079868,0.06079096286943149,1.0,-2.061655865875994,1,61,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0451778113528511,0.07027296823020499,1.0,0.6428903245534555,2,62,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9575715093374596,0.08729043687250679,1.0,-0.4860611560978884,3,63,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9080146800153147,0.0685684375883483,1.0,-1.341511097816179,4,64,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0372227854833214,0.061278475383496046,1.0,0.6074365468522487,5,65,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9871611675839936,0.0629087406215309,1.0,-0.20408662276752357,6,66,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0200923607616885,0.0785842513634762,1.0,0.2556792285104964,7,67,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0235320762032782,0.07946371052135764,1.0,0.2961361362172167,8,68,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9401739142613252,0.07648735743060135,1.0,-0.7821695996355512,9,69,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9729246342608143,0.07361660726361931,1.0,-0.36778882843961336,10,70,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0211630815081147,0.08146758581388486,1.0,0.2597730287044769,11,71,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7479427584105246,0.0681331546427035,1.0,-3.6994799802135487,12,72,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8928906307553617,0.08366967242541654,1.0,-1.2801456745287967,13,73,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1469759981964587,0.07010371113553486,1.0,2.0965508931802903,14,74,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.96514814426455,0.06494957571621278,1.0,-0.5365986667523414,15,75,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8074812655111212,0.0668986341627174,1.0,-2.877767788511435,16,76,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9766090937586178,0.07924898829471196,1.0,-0.29515715903395306,17,77,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8714053623579264,0.06467215343604191,1.0,-1.9884081603877373,18,78,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8835882981740711,0.07094712826506847,1.0,-1.6408233098737746,19,79,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9419351085502419,0.06435725873178977,1.0,-0.9022275434655287,20,80,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9335986975097413,0.065285556687426,1.0,-1.0170902395483066,21,81,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0234422147590576,0.07495411820543521,1.0,0.3127541931025976,22,82,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9366092164292813,0.06646415845055827,1.0,-0.9537589138042603,23,83,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7992654758484807,0.0679536723710153,1.0,-2.9539908167956472,24,84,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9784160589161771,0.06293635807429324,1.0,-0.3429486825142332,25,85,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.940984802634852,0.0773061800318655,1.0,-0.7633955958090551,26,86,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9406882478262785,0.07468135230746299,1.0,-0.794197618831742,27,87,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9620165308630574,0.0718323698206506,1.0,-0.5287792847678403,28,88,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8732569218461798,0.06613854776780685,1.0,-1.9163268990843014,29,89,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.196805147348213,0.07668434310353527,1.0,2.5664319388182912,30,90,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0047548214870774,0.07682121052908877,1.0,0.0618946441266629,31,91,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1454308833671956,0.06349100609905957,1.0,2.2905745601241887,32,92,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9707265782314567,0.0620375410513711,1.0,-0.4718662486042607,33,93,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8978534464795594,0.08518884487530026,1.0,-1.1990602017196388,34,94,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8932996648159913,0.07307185339126684,1.0,-1.4602111515178966,35,95,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1142215666233852,0.06554720900339332,1.0,1.742584747086212,36,96,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.093134531870476,0.07137021814382553,1.0,1.3049495194590952,37,97,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9623208318288982,0.0742893201587699,1.0,-0.5071949519873724,38,98,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8495146053846753,0.06583929612613026,1.0,-2.2856470750695066,39,99,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9628103100165328,0.06577981975232083,1.0,-0.565366249459129,40,100,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9263141341054023,0.07964688458110569,1.0,-0.925156913319845,41,101,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.978441720160059,0.0662674421272653,1.0,-0.32532234756456596,42,102,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9054164623133639,0.08198736073664507,1.0,-1.153635595008988,43,103,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9900663807645295,0.06246067547854448,1.0,-0.1590379732425849,44,104,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9822085173093984,0.05746043003792715,1.0,-0.3096301694724215,45,105,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0110643433570572,0.07254954717863821,1.0,0.15250740752128394,46,106,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8957193537715366,0.08126708814142104,1.0,-1.2831842337822439,47,107,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9449936762833065,0.058159615453929295,1.0,-0.945782108209885,48,108,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9269542292451747,0.0794495698066775,1.0,-0.9193979392533608,49,109,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0292288488744008,0.06509694978142809,1.0,0.4490048915124389,50,110,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1662426696860313,0.08578754819661993,1.0,1.9378414837665372,51,111,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.98704644667568,0.06474561154773015,1.0,-0.20006843729896234,52,112,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7820935779232494,0.07160163798800687,1.0,-3.0433161614717457,53,113,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9504876497469146,0.056624741474229655,1.0,-0.8743942835592259,54,114,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0568882050283874,0.0657253317702399,1.0,0.8655445852636399,55,115,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9728663522511984,0.06640807502967895,1.0,-0.40858958397265766,56,116,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0330940015622176,0.07846004318833436,1.0,0.4217943327252482,57,117,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.024676373378756,0.06705520285294622,1.0,0.3680008758287105,58,118,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.049166818939742,0.0677132412892048,1.0,0.7261034622423324,59,119,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.938493427488836,0.08119102795871518,1.0,-0.7575538093006958,60,120,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.038866998681033,0.07887030958577135,1.0,0.4927963245632407,61,121,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.00658825597046,0.0738991224984347,1.0,0.08915201896476549,62,122,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.870823763531815,0.08569395879956203,1.0,-1.5074135712451786,63,123,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9427095496308562,0.06314693964127066,1.0,-0.9072561662465866,64,124,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.974369922752049,0.0626831452413269,1.0,-0.4088830761327703,65,125,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9186201123833405,0.08132911183274023,1.0,-1.0006243248300029,66,126,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9564064519551696,0.07394091744978157,1.0,-0.5895727230384694,67,127,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9834447376225082,0.05523953364314918,1.0,-0.2996995319410163,68,128,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.041516998925564,0.0684344843257166,1.0,0.606667812793944,69,129,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.2109837441914995,0.07181707057355038,1.0,2.93779379340492,70,130,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9887778929491234,0.07008387213888037,1.0,-0.1601239587424406,71,131,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9774533643487996,0.07065414860607527,1.0,-0.3191126932532552,72,132,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0985377395834255,0.07512743103534336,1.0,1.3116080002398705,73,133,200,30,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
