config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.02638653480555031,0.08463782024358979,0.0064673113965416995,0.92,1.0,0.9736134651944497
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.02292451949901575,0.08277672330321001,0.006326452326555434,0.92,1.0,0.9770754805009843
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.021360454877436985,0.08080119111123704,0.006072563452423627,0.92,1.0,0.978639545122563
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.02004624913026798,0.07975591256409534,0.005959153484738848,0.92,1.0,0.979953750869732
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.023866301756196417,0.08106304998051803,0.006001617712626137,0.92,1.0,0.9761336982438036
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.025155203770433676,0.08089297515561808,0.005910889152795393,0.92,1.0,0.9748447962295663
