config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.034379420238373315,0.13106138195201583,0.015995141303245513,0.86,0.14,0.9656205797616266
inter_0.25,100,3,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0013365980651172,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03433579919474797,0.1425194842387115,0.01970243644073055,0.86,0.14,0.9670007988703694
inter_0.5,100,3,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0031535005390935,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03482032099854157,0.16948919454634873,0.029787430084864588,0.87,0.13,0.9683331795405519
inter_1.0,100,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0063662694362248,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.027489676987377382,0.24182744534165165,0.06488649614394779,0.89,0.11,0.9788765924488473
hete_0.15,100,3,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0008880894998435,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03062541728226649,0.13010533369995025,0.01604411177026705,0.89,0.11,0.9702626722175769
hete_0.3,100,3,2,100,0.0,0.0,0,0.3,0.3,1.0,1.00204467840199,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03201236483545756,0.14359879408624723,0.019993825166918545,0.88,0.12,0.9700323135665326
hete_0.5,100,3,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0027684040090574,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.029909945661029277,0.16578252798735343,0.028303392767790106,0.88,0.12,0.9728584583480279
noise_0.5,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.010911664980749025,0.066502666848046,0.00430354026525009,0.9,0.1,0.989088335019251
noise_1.0,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03235486565370923,0.12676580630222506,0.015022732315983668,0.88,0.12,0.9676451343462908
noise_2.0,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.06419831814484353,0.2492719206478212,0.05801506637082709,0.88,0.12,0.9358016818551566
rho_0.3,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.03077119153248236,0.13176280737567858,0.01641457117919146,0.83,0.17,0.9692288084675176
rho_0.5,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.03186893264495918,0.12446136437299733,0.014475002353659063,0.87,0.13,0.9681310673550407
rho_0.7,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.034409976399076385,0.12846880461129256,0.015320187282469472,0.87,0.13,0.9655900236009238
s1_0.5,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.05430592478983889,0.24633279867488672,0.057730714235722624,0.86,0.14,0.945694075210161
s1_1.0,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03470020056244292,0.12827857042477459,0.0152512877111501,0.87,0.13,0.9652997994375574
s1_2.0,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.01591324899487612,0.06636148779437982,0.004150615568710695,0.88,0.12,0.9840867510051239
