config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03057926552369561,0.18978013868757568,0.03508140956030679,0.81,0.19,0.9694207344763045
inter_0.25,50,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0054758220421536,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03441319912840702,0.20787166338634155,0.04247155469475948,0.87,0.13,0.9710626229137467
inter_0.5,50,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0107160180946853,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03661593807500651,0.2379766387631816,0.060344736836879,0.88,0.12,0.9741000800196788
inter_1.0,50,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0186486060867785,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0351948313320713,0.32906234185867095,0.13287688900439967,0.91,0.09,0.9834537747547073
hete_0.15,50,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0027729306087598,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03104942085170891,0.1930894970939352,0.03614139694487678,0.85,0.15,0.9717235097570509
hete_0.3,50,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.006996647622264,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.032722753658952,0.20506343144853162,0.042914532805157106,0.88,0.12,0.974273893963312
hete_0.5,50,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0120074308827858,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.040438088222084584,0.23435040838936383,0.05961799108582162,0.88,0.12,0.9715693426607009
noise_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.0269217991236088,0.18613935471020143,0.03392307610387824,0.82,0.18,0.9730782008763912
noise_1.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.025258579893874887,0.1841156691168927,0.033260583756105855,0.83,0.17,0.9747414201061251
noise_2.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.024294719732129964,0.18403354577661252,0.033278112564249784,0.83,0.17,0.9757052802678701
rho_0.3,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.02387534365713455,0.18406937842368312,0.03331150403853479,0.83,0.17,0.9761246563428654
rho_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.02133731835602549,0.18571268450357306,0.034033920030897294,0.83,0.17,0.9786626816439744
rho_0.7,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017617179787638885,0.18551592384863672,0.03410579297774318,0.83,0.17,0.982382820212361
s1_0.5,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.020192258904248785,0.18470884396178613,0.03370962971804325,0.83,0.17,0.9798077410957512
s1_1.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.025834456702258146,0.17502260941806955,0.029965494654409272,0.84,0.16,0.9741655432977419
s1_2.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.020237437099673638,0.17423555803384477,0.02994847582300204,0.85,0.15,0.9797625629003265
