config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,1.0567243159972473,0.034168700775989345,1.0,1.6601250474559437,0,60,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.014467774036609,0.034668299280612255,1.0,0.417319982139993,1,61,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9263805328926981,0.0362837228391037,1.0,-2.02899430782667,2,62,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.982034982868466,0.03530617899354122,1.0,-0.5088349304188491,3,63,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9798389323412303,0.03534966380805501,1.0,-0.5703326562946165,4,64,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.975047355400334,0.036117060856812926,1.0,-0.6908824806811217,5,65,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9777645001562278,0.03664875640340171,1.0,-0.6067190820616295,6,66,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0225165933366476,0.03987736663489723,1.0,0.5646459442219787,7,67,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9413165338074871,0.036794512870385924,1.0,-1.5948972173985285,8,68,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9510401241782249,0.03357401255331172,1.0,-1.4582670374603677,9,69,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9763727598710183,0.03594696705906488,1.0,-0.6572804901776402,10,70,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9965076896989867,0.037140465056013504,1.0,-0.09402979461205804,11,71,800,30,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
