config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.018062063337492273,0.06866513732448803,0.00438866295178322,0.88,1.0,0.9819379366625077
inter_0.25,400,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01779334653109854,0.068723841002237,0.004406363141324992,0.88,1.0,0.9822066534689015
inter_0.5,400,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017509094112871715,0.06859194912144004,0.0043982871076248195,0.88,1.0,0.9824909058871283
inter_1.0,400,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01673566321333242,0.06836232097466785,0.004393324505853418,0.88,1.0,0.9832643367866676
hete_0.15,400,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01741178453665837,0.06812438013593504,0.0043377609281543645,0.88,1.0,0.9825882154633416
hete_0.3,400,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017999922831994697,0.06860116318361224,0.004382122368186831,0.88,1.0,0.9820000771680053
hete_0.5,400,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01822639787714453,0.068749167489866,0.004394246450973674,0.88,1.0,0.9817736021228555
noise_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.019577418779105682,0.06878110612009994,0.004347565233051971,0.88,1.0,0.9804225812208943
noise_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01837784479806326,0.06826976974365684,0.004323016281430223,0.88,1.0,0.9816221552019367
noise_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020549009368631577,0.06868112119247113,0.004294834622222793,0.87,1.0,0.9794509906313684
rho_0.3,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.019985506628328542,0.0680833961738136,0.004235928359369497,0.87,1.0,0.9800144933716715
rho_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.02119695995716986,0.06737501460676239,0.004090081481835584,0.87,1.0,0.9788030400428301
rho_0.7,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02167842812672094,0.06761949477902371,0.004102441828125015,0.87,1.0,0.9783215718732791
s1_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.021605943142003814,0.06758018355715051,0.0041002644305626525,0.87,1.0,0.9783940568579962
s1_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02051864488444266,0.06897615118577644,0.004336694644509224,0.86,1.0,0.9794813551155573
s1_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.019510407924984485,0.06774038510219188,0.004208103756393965,0.87,1.0,0.9804895920750155
