config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.05074411522067834,0.17120341091352023,0.02673564267889418,0.96,1.0,0.9492558847793217
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.0530691810589381,0.19030774104635836,0.03340069832390144,0.94,1.0,0.9469308189410619
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.053245210014651545,0.17178775519083792,0.02667598044400291,0.94,1.0,0.9467547899853485
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.018939352399993892,0.12466056485627842,0.015181557360955247,0.94,1.0,0.9810606476000061
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.10636577387898893,0.36316431333821764,0.12057464062954285,0.62,0.94,0.8936342261210111
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.04097779012503178,0.16680792941075026,0.026145706030770696,0.94,1.0,0.9590222098749682
