config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013885936199671182,0.028626638627301082,0.0006266652149567479,0.88,0.12,0.9861140638003287
inter_0.25,2000,100,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0001352415208205,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015093095481787269,0.029445638510250057,0.0007058642047549963,0.89,0.11,0.985042146039033
inter_0.5,2000,100,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0000862723481003,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013483692368370447,0.03391321447898334,0.0011828503052167564,0.91,0.09,0.9866025799797298
inter_1.0,2000,100,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0001543135396092,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.006501053815791361,0.04527656863061945,0.002837601264140161,0.96,0.04,0.9936532597238181
hete_0.15,2000,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0000749563769806,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013914782036782179,0.028683828991911464,0.0006579208760597928,0.89,0.11,0.9861601743401984
hete_0.3,2000,100,2,100,0.0,0.0,0,0.3,0.3,1.0,1.000113894287505,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014256593397975602,0.030031300078659076,0.0007886420330211691,0.91,0.09,0.9858573008895294
hete_0.5,2000,100,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0002926969036907,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012729352853097517,0.033411726506565015,0.0011624120590347726,0.92,0.08,0.9875633440505932
noise_0.5,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.009787132407982268,0.016099077840390746,0.00016339234653958362,0.84,0.16,0.9902128675920179
noise_1.0,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01223006998301787,0.027834541226544947,0.0006251870735027156,0.89,0.11,0.9877699300169822
noise_2.0,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01574284121403879,0.0508919003576187,0.0023421484725193523,0.91,0.09,0.9842571587859612
s1_0.5,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.016019674282112723,0.050846271632241535,0.0023287133747947057,0.9,0.1,0.9839803257178873
s1_1.0,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012675324923553334,0.02794214365242684,0.0006200995299752054,0.89,0.11,0.9873246750764467
s1_2.0,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.010560280669061974,0.015542884786054055,0.00013006173966318668,0.89,0.11,0.9894397193309381
ind_nl_mD,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.011857502209985079,0.026612032010174095,0.0005675998890507296,0.88,0.12,0.9881424977900148
ind_nl_mY,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.013971310375497245,0.02782406965456563,0.0005789813385336433,0.9,0.1,0.9860286896245029
ind_nl_both,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.016862164193092263,0.029105962115311915,0.0005628244493831696,0.87,0.13,0.9831378358069077
ind_skew_Dpos,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.0355878599970285,0.12112782897137411,0.013405455172150355,0.89,0.11,0.9644121400029714
ind_skew_Dneg,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.05420094294037226,0.12727375337580407,0.013260866082739506,0.89,0.11,0.9457990570596276
ind_skew_Y,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.00904284792872075,0.015385045279168539,0.00015492651958009705,0.86,0.14,0.9909571520712792
