config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013142601919995212,0.04251393886182895,0.0016347070123198682,0.88,0.12,0.9868573980800047
inter_0.25,800,100,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0018702618974609,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.019124569032036073,0.04819777753327828,0.002014573362929411,0.9,0.1,0.9827456928654249
inter_0.5,800,100,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0039807922922617,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.024203258977407237,0.054753819117360325,0.002608158887003561,0.92,0.08,0.9797775333148544
inter_1.0,800,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0066724456130567,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01642750002929966,0.07006193543230521,0.005108445120406976,0.98,0.02,0.9902449455837573
hete_0.15,800,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0010005314595252,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.016523374196634154,0.0444774882357055,0.0017303813033881402,0.89,0.11,0.9844771572628908
hete_0.3,800,100,3,100,0.0,0.0,0,0.3,0.3,1.0,1.00204126607969,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01975587082595498,0.04937732963907835,0.0021212253346089634,0.91,0.09,0.982285395253735
hete_0.5,800,100,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0033473549331589,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.023295592943125304,0.05578874603859234,0.002733910044260827,0.91,0.09,0.9800517619900334
noise_0.5,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.01258220513037147,0.04301661739392019,0.0016921174860721707,0.88,0.12,0.9874177948696286
noise_1.0,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013000878395072286,0.04286223949182908,0.0016681487352114552,0.88,0.12,0.9869991216049275
noise_2.0,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012587347571620522,0.042910864220438265,0.001682900949256107,0.88,0.12,0.9874126524283795
s1_0.5,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.012925509291490913,0.04316836477412889,0.0016964389268278339,0.88,0.12,0.987074490708509
s1_1.0,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013037049637742666,0.043287912510926854,0.001703878706296692,0.88,0.12,0.9869629503622572
s1_2.0,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.011482800982926155,0.04243520456698139,0.0016688918682280678,0.89,0.11,0.9885171990170737
ind_nl_mD,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.01145509014970345,0.04242689414705229,0.0016688222566273465,0.89,0.11,0.9885449098502965
ind_nl_mY,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.012118218212195643,0.0432045533922087,0.0017197822211818218,0.88,0.12,0.9878817817878043
ind_nl_both,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.011222929742447667,0.043188699089790415,0.001739309577064547,0.88,0.12,0.9887770702575522
ind_skew_Dpos,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.012078184611823188,0.04341186161572422,0.0017387071854255071,0.88,0.12,0.987921815388177
ind_skew_Dneg,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.012097400920626604,0.043420536620315295,0.0017389958913617643,0.88,0.12,0.9879025990793734
ind_skew_Y,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.011145652817365294,0.04248307331201573,0.00168058594130886,0.89,0.11,0.9888543471826347
