config_name,theta_hat,se,true_effect,z
0_基准,0.9935123862081024,0.036203951369690526,1.0,-0.17919629063828918
0_基准,0.9661917877251559,0.03572961391285835,1.0,-0.946223834304496
0_基准,1.02543349705678,0.03619416878532024,1.0,0.7026959841966424
0_基准,0.9772840100224968,0.03654998404107488,1.0,-0.6215047851176898
0_基准,0.9540579878659113,0.036404982750265324,1.0,-1.2619704409488788
0_基准,0.9736424656010302,0.03579990233853917,1.0,-0.7362459860845907
0_基准,0.9443256749800688,0.03568610398300188,1.0,-1.5601121670903098
0_基准,0.9535311433433188,0.03791269609446266,1.0,-1.225680614770845
0_基准,0.9945738444459696,0.03533147960468551,1.0,-0.15357849755351802
0_基准,0.9089470111392902,0.037172076078249995,1.0,-2.44949969081728
0_基准,1.0065041228281664,0.03559017369915469,1.0,0.18275052218474705
0_基准,1.0100834828693637,0.03586986134807319,1.0,0.281112959192002
0_基准,0.9400836058944068,0.03547401536022626,1.0,-1.689022048876146
0_基准,0.9883127208825583,0.03484463119334003,1.0,-0.33541118723838137
0_基准,0.970851355575767,0.03758765945294331,1.0,-0.7754844235705809
0_基准,0.9289792663629443,0.03281362970472251,1.0,-2.1643668888856418
0_基准,0.95484577794686,0.03699543840283012,1.0,-1.2205348551751654
0_基准,0.9944385339698605,0.03664227784440383,1.0,-0.1517773009024025
0_基准,1.0282521236394702,0.03749004261688236,1.0,0.7535900646522014
0_基准,0.9584893133410147,0.04215055979540984,1.0,-0.984819344285571
0_基准,0.9529753646065986,0.03569025953349041,1.0,-1.3175761680655542
0_基准,0.9772077837998643,0.03855450400729853,1.0,-0.5911687048501792
0_基准,1.0046408075994935,0.03733872220794517,1.0,0.12428940587865052
0_基准,1.0077313301679136,0.038350572693838535,1.0,0.2015962116037901
0_基准,1.0127756517916486,0.037750463230306945,1.0,0.3384237092325809
0_基准,0.9508560348362057,0.03566398613599906,1.0,-1.3779717437190393
0_基准,1.0291470616263627,0.033682619704367374,1.0,0.8653442601016996
0_基准,0.9279009835720774,0.03411175203383378,1.0,-2.1136122341769816
0_基准,1.0317677246771673,0.03710340595699819,1.0,0.8561942996280495
0_基准,1.0129568369753508,0.03529370271865171,1.0,0.36711469688056997
0_基准,0.860376469404781,0.033645712927545916,1.0,-4.149816379159216
0_基准,1.01940017973122,0.036983848607035505,1.0,0.5245581642233269
0_基准,1.0391004905513261,0.03900260904230253,1.0,1.0025096143931664
0_基准,0.9358407311082699,0.03515680249961689,1.0,-1.8249460795653765
0_基准,0.9915884449781746,0.03395645130729404,1.0,-0.24771596259290482
0_基准,1.0110663530931125,0.0361995124647549,1.0,0.3057044788624469
0_基准,1.0343211716318903,0.03432919163523552,1.0,0.999766379487451
0_基准,0.9598540309988167,0.03661775866760896,1.0,-1.0963524383237382
0_基准,0.9638843905267857,0.03457206197106207,1.0,-1.0446472502405058
0_基准,0.9242174916303484,0.0347435713443593,1.0,-2.1811951229347377
0_基准,1.016962540855965,0.035498950814685966,1.0,0.47783217437929515
0_基准,1.0111620010927642,0.03696838528437791,1.0,0.301933692989319
0_基准,1.00737671459542,0.03622733066834952,1.0,0.2036229128486345
0_基准,1.021152289125929,0.035353793774353943,1.0,0.598303233337101
0_基准,1.0840180210077126,0.033077470591843225,1.0,2.5400376602082484
0_基准,1.0243893917077957,0.03407316092264176,1.0,0.7157948087988777
0_基准,0.9764091009178226,0.03514971857973163,1.0,-0.6711547072180711
0_基准,1.0313045266718563,0.036023747417351586,1.0,0.868996951071722
0_基准,1.0279479806800076,0.036826151576107795,1.0,0.758916679692911
0_基准,0.9620111384086908,0.036524504884930656,1.0,-1.0400924450856204
1_非线性,0.9468978980243926,0.0373262058745875,1.0,-1.4226493352693117
1_非线性,1.0697565522453985,0.03563049361821262,1.0,1.9577767569782476
1_非线性,0.9739942056682465,0.037261735989588436,1.0,-0.6979222422438933
1_非线性,0.9453434268149163,0.034884498471560506,1.0,-1.566786841715448
1_非线性,0.9268590039645471,0.03579516360898801,1.0,-2.0433206238254904
1_非线性,0.9450781481868683,0.03515601054220936,1.0,-1.5622322034290799
1_非线性,0.9472526321870234,0.034649505259853774,1.0,-1.5223122932751283
1_非线性,1.0188739362314594,0.0346561571134146,1.0,0.544605570943517
1_非线性,0.9055102157347981,0.03554846791209222,1.0,-2.6580550390769484
1_非线性,1.0067554445566622,0.037116884254353714,1.0,0.18200462383557475
1_非线性,1.0065561653143502,0.0371085489448944,1.0,0.17667533495006815
1_非线性,0.9485472240020618,0.037427216872447405,1.0,-1.374742241008465
1_非线性,0.9939993071258388,0.036125043092364945,1.0,-0.16610894715941288
1_非线性,0.9649546576852909,0.03610759056766134,1.0,-0.970581026419869
1_非线性,0.9406507325383665,0.032980686926709704,1.0,-1.799515807342659
1_非线性,0.9564745042965871,0.03636887300708222,1.0,-1.1967787864896737
1_非线性,1.0099224285557449,0.037838064069455765,1.0,0.26223404393869654
1_非线性,1.0371003564653978,0.03750252646963368,1.0,0.9892761890439156
1_非线性,0.973208606442627,0.04044124814398763,1.0,-0.6624769211371654
1_非线性,0.9500171235607888,0.035473172441597776,1.0,-1.40903316503484
1_非线性,0.965076921306808,0.03893489716257665,1.0,-0.8969608561534684
1_非线性,1.0172646585550662,0.03651075501330191,1.0,0.4728650105640433
1_非线性,0.9886258900098056,0.03853655352647699,1.0,-0.2951511992991194
1_非线性,1.018552372672267,0.03714406347268647,1.0,0.4994707346951756
1_非线性,0.9493574540607685,0.036853869917959164,1.0,-1.3741445892105069
1_非线性,1.037275364370822,0.03254965539609938,1.0,1.1451846084763415
1_非线性,0.9585300362287111,0.03637024402705653,1.0,-1.1402168140647766
1_非线性,1.021767527233165,0.03806557130219902,1.0,0.5718429144371596
1_非线性,1.0302169573223534,0.03282637350686475,1.0,0.9205085452413545
1_非线性,0.8494060045002089,0.033716343044149,1.0,-4.466498496073542
1_非线性,1.0079296448984323,0.03653654155964854,1.0,0.21703326477922297
1_非线性,1.0696871015349656,0.038374628822694684,1.0,1.8159680933188018
1_非线性,0.9275751667456371,0.03616727218096409,1.0,-2.0024964252759494
1_非线性,0.9766373469136398,0.034355593003006536,1.0,-0.6800247367092657
1_非线性,0.9887870745473467,0.03682125925460166,1.0,-0.30452313906814515
1_非线性,1.062581132341526,0.03587527788291142,1.0,1.7444082954779123
1_非线性,0.9524219989842424,0.03544465174369417,1.0,-1.34231819682703
1_非线性,0.964006488689786,0.03421861891142107,1.0,-1.0518692003142338
1_非线性,0.9173922673126298,0.03633430077087623,1.0,-2.2735467845739983
1_非线性,1.019081849171771,0.034406983142313684,1.0,0.5545923364697494
1_非线性,1.0137521389902189,0.03768580648220891,1.0,0.36491560812719037
1_非线性,1.0137328089405475,0.0349651003726615,1.0,0.3927576009844639
1_非线性,0.9930589621385156,0.03604722684616361,1.0,-0.19255400397667702
1_非线性,1.0978879108674766,0.033848690275538926,1.0,2.891926100260849
1_非线性,0.9968270504717177,0.03387971550769616,1.0,-0.09365336989212662
1_非线性,1.0089500027650644,0.03594180238512217,1.0,0.24901374363933393
1_非线性,1.0051430800017005,0.03666821340844037,1.0,0.14025990152322637
1_非线性,0.9955115229810338,0.03818962320308419,1.0,-0.11753132506957188
1_非线性,0.9641467391063583,0.03648453521984215,1.0,-0.9826974820318632
1_非线性,1.0282708684267756,0.034057170646601985,1.0,0.8301003251306877
2_交互,1.0241004476076072,0.04980504524184059,1.0,0.48389570756499845
2_交互,0.900998386349364,0.04835298234308208,1.0,-2.04747688463523
2_交互,0.886377605978093,0.04942429316920485,1.0,-2.2989179356175904
2_交互,0.9240489636282475,0.04902864449163738,1.0,-1.5491155662014509
2_交互,0.9324758557151882,0.05071057268603948,1.0,-1.3315594896328407
2_交互,1.0199356581439982,0.05220922773882474,1.0,0.38184165917423296
2_交互,0.9941937206047721,0.04418141916109834,1.0,-0.13141903328312163
2_交互,0.9590847817218475,0.052272836745275934,1.0,-0.7827242756602475
2_交互,1.0210447158333822,0.04693237328204675,1.0,0.4484051063625311
2_交互,1.0082349735171232,0.048408634409608985,1.0,0.17011373317088638
2_交互,0.9561706657504614,0.04855445500281658,1.0,-0.9026840945284245
2_交互,1.0213276414470633,0.047532269919658636,1.0,0.4486981472400195
2_交互,0.943929308663018,0.04866274553392677,1.0,-1.1522303298298386
2_交互,0.8957194258119207,0.04685978970866139,1.0,-2.225374352646839
2_交互,0.9650655718768142,0.04846380765307668,1.0,-0.7208353989282151
2_交互,0.9660074646570781,0.04666907528865958,1.0,-0.7283738778338719
2_交互,1.0678499614290062,0.04595397184854591,1.0,1.4764765416278847
2_交互,0.912110347457586,0.04623976349820804,1.0,-1.9007375015190127
2_交互,1.000814237823293,0.04635163193751652,1.0,0.017566540578129976
2_交互,0.9265496778808588,0.05562286353295009,1.0,-1.3205059476240444
