config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.014346336998601883,0.043261616895258016,0.001665750111114621,0.88,1.0,0.9856536630013981
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.013855861766185473,0.048031248639776744,0.002115015940612415,0.88,1.0,0.9861441382338145
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.01612660346154171,0.06095466427864412,0.003455403758116401,0.88,1.0,0.9838733965384583
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.010912868055290237,0.04147970030415696,0.001601474848130504,0.88,1.0,0.9890871319447098
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.014874793569126687,0.04810682207448332,0.002093006846381859,0.92,1.0,0.9851252064308733
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.013972715617794229,0.04761486461666788,0.002071938550727861,0.94,1.0,0.9860272843822058
