config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
inter_1.0,100,100,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0921406148263432,0.2180992325506672,0.0459271524259594,0.95,0.05,0.8984551123372977,0.990595727163641,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0908160010126098,0.2112804682471408,0.0431949827762336,0.98,0.02,0.9197996452918562,1.010615646304466,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,20,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0172771151445164,0.2190185837359337,0.0635575699787173,0.98,0.02,0.99092647086242,1.0082035860069365,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0633192834639049,0.2334575827529929,0.062490375023637,0.97,0.03,0.9383335246233294,1.0016528080872342,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0092207554005928,0.2224763176712648,0.0522467956777458,0.91,0.09,0.997365782948568,1.006586538349161,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,100,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0070451187602253,0.2369788120738852,0.0720973088315496,0.93,0.07,1.0003411126432622,1.0073862314034874,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,2000,100,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0065010538157913,0.0452765686306194,0.0028376012641401,0.96,0.04,0.993653259723818,1.0001543135396092,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,2000,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.008012664046608,0.0424024238986242,0.0021134236526479,0.96,0.04,0.9912361391109396,0.9992488031575476,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,2000,20,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0071646047679876,0.0442385890485316,0.0024422065980288,0.94,0.06,0.9931136819054258,1.0002782866734137,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,2000,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,-0.0102159726766973,0.0469243434717299,0.0026154801793353,0.95,0.05,0.9916664815620844,1.0018824542387814,0.7,1.0,1.0,0.25,1.0,0.25
