config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
ind_skew_Y,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0158562048364763,0.0684619660251768,0.0044356215602161,0.86,0.14,0.9841437951635236,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,50,100,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.0207118796048861,0.0854153583627461,0.006866801487469,0.94,0.06,1.020711879604886,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,50,100,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.0306785527532257,0.1538566021756932,0.022730680434017,0.88,0.12,1.0306785527532258,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,50,20,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.0215132377841666,0.1015838391624784,0.0098564569790302,0.88,0.12,1.0215132377841667,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,50,20,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.0225025020479434,0.1646508253561008,0.0266035316920275,0.85,0.15,1.0225025020479437,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.0207738682069055,0.1008037387927423,0.0097298401543175,0.84,0.16,1.0207738682069054,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0209371296144029,0.1748519901506531,0.0301348550631537,0.85,0.15,0.9790628703855968,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0116209645582884,0.0225898537678388,0.0003752546759873,0.91,0.09,0.9883790354417116,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,800,100,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0111456528173652,0.0424830733120157,0.0016805859413088,0.89,0.11,0.9888543471826348,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,800,20,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0116868169918264,0.0240638828749046,0.0004424887676166,0.88,0.12,0.9883131830081736,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,800,20,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0156600213842663,0.0420121501201859,0.0015197844879653,0.93,0.07,0.9843399786157334,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0100396404888789,0.0204495695868009,0.0003173905151394,0.95,0.05,0.989960359511121,1.0,0.7,1.0,1.0,0.25,4.0,0.0
ind_skew_Y,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0169084042619415,0.0418592976301666,0.0014663066634056,0.92,0.08,0.9830915957380584,1.0,0.7,1.0,1.0,0.25,4.0,0.0
