config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
0_base,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.011072784221132,0.1175480808646691,0.013694944764559,0.89,0.11,0.988927215778868,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0033699894452388,0.1185835363093515,0.0140506982547702,0.89,0.11,1.0033699894452388,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0026959854863239,0.1182073887631118,0.0139657184204509,0.9,0.1,0.997304014513676,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.032118105860998,0.1055541932075351,0.0101101149795953,0.91,0.09,0.967881894139002,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0169997602505346,0.1160186762963016,0.0131713414009703,0.91,0.09,0.9830002397494654,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0012685436195019,0.1120334571152243,0.0125498863102742,0.87,0.13,1.001268543619502,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0138859361996711,0.028626638627301,0.0006266652149567,0.88,0.12,0.9861140638003288,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,2000,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0094604757040645,0.024552615703945,0.0005133303373584,0.94,0.06,0.9905395242959354,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0139254537220769,0.0267786890346998,0.0005231799250514,0.89,0.11,0.9860745462779228,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,2000,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0178103527294071,0.0302494695461671,0.0005978217434785,0.86,0.14,0.9821896472705928,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0172666983723967,0.0311625298679126,0.0006729643950852,0.83,0.17,0.9827333016276032,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,2000,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0210073305872248,0.0314330427200252,0.0005467282362379,0.85,0.15,0.9789926694127752,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,200,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0039419769606046,0.0856090133833689,0.0073133639901158,0.9,0.1,0.9960580230393954,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,200,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0186668379885328,0.0884455761994636,0.007474169108765,0.92,0.08,0.9813331620114673,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,200,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0015603260988724,0.0794482060459203,0.0063095828263801,0.94,0.06,1.0015603260988724,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0200918287655598,0.0788685656975456,0.0058165690720435,0.94,0.06,0.9799081712344402,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0158711477830919,0.088115199438519,0.0075123950401372,0.89,0.11,0.984128852216908,1.0,0.7,1.0,1.0,0.25,1.0,0.25
