config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,0.944761871159821,0.16851043758434517,1.0,-0.3278024176545766,0,60,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.6810500346358432,0.14568436080623534,1.0,-2.1893219258336862,1,61,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.5929663469740957,0.13976045736383613,1.0,-2.9123663495625247,2,62,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1609003545847225,0.1114686244882624,1.0,1.4434586891458883,3,63,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1315277655872458,0.12927606893094049,1.0,1.0174177376750846,4,64,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0033733758391101,0.13735747436965645,1.0,0.024559099201487185,5,65,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9201804319217709,0.12134359537206606,1.0,-0.657797948325866,6,66,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.6915891904554091,0.11897283616687804,1.0,-2.5922792082723523,7,67,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.936123366606645,0.1130345099788238,1.0,-0.5651073588528128,8,68,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9947570601644691,0.13385670147836304,1.0,-0.03916830295103609,9,69,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9928109206302218,0.15357433778494092,1.0,-0.046811723061736275,10,70,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8041758049966756,0.17801668943744162,1.0,-1.1000327869378823,11,71,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1867717778434925,0.09826356400023441,1.0,1.9007226100922514,12,72,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.5908941043974048,0.16097066859626358,1.0,3.6708184761252864,13,73,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.6955927253012582,0.1434597412270688,1.0,-2.1219003470592104,14,74,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0228163830150694,0.1024260448399387,1.0,0.22275958278702038,15,75,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8346006333960893,0.16267991956224084,1.0,-1.0167165501986215,16,76,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8135823779627034,0.16658412192031058,1.0,-1.119059967350753,17,77,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.899627075659512,0.10003908045419638,1.0,-1.0033371346955196,18,78,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9780822357473987,0.11697437580031073,1.0,-0.18737235486528717,19,79,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0716815521519667,0.0904529924175466,1.0,0.7924729766934885,20,80,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9847439414563544,0.08901451202938654,1.0,-0.17138844212962862,21,81,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9257464527516247,0.13242351351272344,1.0,-0.5607278139560986,22,82,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0231862336066817,0.15390585697219455,1.0,0.15065205485240665,23,83,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9299742952433683,0.17420259490008458,1.0,-0.4019785399683373,24,84,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9792240149308287,0.11165290022871839,1.0,-0.1860765374353215,25,85,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8460085482045906,0.1437388979545146,1.0,-1.0713276224236752,26,86,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8096493613816774,0.09219217295764963,1.0,-2.0647158268605303,27,87,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0762584963817625,0.15538623702999246,1.0,0.4907673796556589,28,88,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0576134763071967,0.15609954287937822,1.0,0.3690816465216429,29,89,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0596522083368818,0.19225622745716237,1.0,0.3102745181566262,30,90,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1282974435015687,0.11616988707520953,1.0,1.1043950091688362,31,91,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9888267753292623,0.13321507147041442,1.0,-0.08387357787229892,32,92,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.113323233709229,0.1502859521745434,1.0,0.7540507417327624,33,93,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0828596894688542,0.11728440210934042,1.0,0.7064851589694499,34,94,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7813452452663185,0.1369958027214514,1.0,-1.5960690064225125,35,95,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8722093426049872,0.1009536866676917,1.0,-1.2658344792861318,36,96,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.858550150553764,0.13309447010828104,1.0,-1.0627778098605996,37,97,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.846519977856407,0.09549895986607199,1.0,-1.607138154790731,38,98,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9332959268307223,0.11810818238251469,1.0,-0.5647709737268205,39,99,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.2714408986917574,0.15345028203059455,1.0,1.7689175614394643,40,100,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.3202334807521219,0.10727906804257785,1.0,2.985050919952295,41,101,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8676244599498563,0.1212993016215771,1.0,-1.0913132910123562,42,102,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9342565380615186,0.07408672258164063,1.0,-0.8873852108390227,43,103,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9610684057159652,0.10458996227936809,1.0,-0.37223069437624834,44,104,50,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
