config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022309353358739514,0.06418803409038121,0.0036223964731028403,0.87,0.13,0.9776906466412605
inter_0.25,400,20,2,100,0.0,0.25,0,0.3,0.0,1.0,0.9997191002684349,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021824767928287088,0.06590435551887606,0.004190840380833025,0.92,0.08,0.9778943323401478
inter_0.5,400,20,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9990229967885215,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.024504982601956916,0.07442104381256433,0.005839759366062253,0.94,0.06,0.9745180141865646
inter_1.0,400,20,2,100,0.0,1.0,0,0.3,0.0,1.0,0.9979139534055197,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015079534217010051,0.10146752452443929,0.012800389786574105,0.98,0.02,0.9828344191885097
hete_0.15,400,20,2,100,0.0,0.0,0,0.3,0.15,1.0,0.9996985176600143,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02232958803346128,0.06336380546754672,0.0036833936247118487,0.91,0.09,0.9773689296265529
hete_0.3,400,20,2,100,0.0,0.0,0,0.3,0.3,1.0,0.9992992491747874,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.025468327092482416,0.06887423324776971,0.004555538664749316,0.92,0.08,0.973830922082305
hete_0.5,400,20,2,100,0.0,0.0,0,0.3,0.5,1.0,0.9987895910142953,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.027176736844095144,0.07620742849690315,0.006067069122015335,0.94,0.06,0.9716128541702002
noise_0.5,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.012416407290769836,0.031256122634454944,0.0008227780321298046,0.92,0.08,0.9875835927092302
noise_1.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021926382363451173,0.0618393635238875,0.003343340637491245,0.9,0.1,0.9780736176365488
noise_2.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.034199507250119936,0.11083164686757632,0.011114047651228132,0.91,0.09,0.9658004927498801
s1_0.5,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.035515694631057165,0.11021006078676898,0.010884892933496813,0.92,0.08,0.9644843053689428
s1_1.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020730335927325844,0.05967100575983361,0.00313088210073032,0.91,0.09,0.9792696640726742
s1_2.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.011806003983363282,0.03012718566515831,0.0007682655860477308,0.89,0.11,0.9881939960166366
ind_nl_mD,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.018017157632419917,0.06198937305392995,0.0035180644024678286,0.9,0.1,0.9819828423675802
ind_nl_mY,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.01910462945490157,0.05858277810121965,0.003066955023447648,0.93,0.07,0.9808953705450986
ind_nl_both,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.023278700280765022,0.06310539968001216,0.003440393582012391,0.88,0.12,0.9767212997192349
ind_skew_Dpos,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.05826010261549217,0.27954640857289936,0.07475195498923873,0.92,0.08,0.9417398973845078
ind_skew_Dneg,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.10791863159654548,0.2958047210868059,0.07585400197157213,0.9,0.1,0.8920813684034544
ind_skew_Y,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.009435657888562146,0.030579032092514908,0.0008460455639250716,0.91,0.09,0.990564342111438
