config_name,theta_hat,se,true_effect,true_theta,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_base,0.903973836154035,0.04809125839358855,1.0,1.0,-1.9967488282395833,0,60,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0823060976331298,0.05142692048577173,1.0,1.0,1.6004477199038467,1,61,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.973876470335709,0.0590226292133442,1.0,1.0,-0.4426019310299519,2,62,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8958798987610751,0.042970117067752715,1.0,1.0,-2.4230816284431933,3,63,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.009992286503122,0.05045545111424147,1.0,1.0,0.19804176322786834,4,64,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0668560616213463,0.04418423998252643,1.0,1.0,1.5131201000127168,5,65,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8821379072670184,0.05103505692059801,1.0,1.0,-2.309433942953278,6,66,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0074317712350067,0.05611938205362076,1.0,1.0,0.13242788788917575,7,67,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8348151383497278,0.05299836391708804,1.0,1.0,-3.11679171660264,8,68,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0064725634714315,0.045107759762142444,1.0,1.0,0.1434911311393427,9,69,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9798943875906945,0.05072023473074869,1.0,1.0,-0.3964021956135917,10,70,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9829680816323851,0.04869590141921633,1.0,1.0,-0.34976081910856144,11,71,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.95283683776819,0.05494183357380609,1.0,1.0,-0.8584198808809946,12,72,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9560624122471293,0.0496211309636948,1.0,1.0,-0.8854612319299526,13,73,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9733057407636129,0.04827118711948987,1.0,1.0,-0.55300606488729,14,74,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0554143723500042,0.04971423582419897,1.0,1.0,1.1146580336860104,15,75,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9540975352628306,0.04825728929141454,1.0,1.0,-0.9512027179971736,16,76,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0326133740738053,0.05056841084550856,1.0,1.0,0.6449357124043766,17,77,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9612107087935917,0.051772689756214775,1.0,1.0,-0.7492230245146193,18,78,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9223082387610271,0.050702477537183585,1.0,1.0,-1.532306999830457,19,79,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9486940680040035,0.046016630281281785,1.0,1.0,-1.1149432646932924,20,80,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.975324248279331,0.05196144985023453,1.0,1.0,-0.4748857430227704,21,81,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0016627099260058,0.051545299297311435,1.0,1.0,0.03225725621293536,22,82,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.912044810865746,0.04976783833208572,1.0,1.0,-1.7673098145705202,23,83,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.088570134930779,0.055488837219396896,1.0,1.0,1.5961793284761445,24,84,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.042960878995982,0.05352707409781432,1.0,1.0,0.8026009214977124,25,85,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9124860076198795,0.049682640629472585,1.0,1.0,-1.7614601653883448,26,86,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9534768962389285,0.04591920214235024,1.0,1.0,-1.0131513961599148,27,87,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0965693740382132,0.052195305125752677,1.0,1.0,1.8501544115040869,28,88,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9722567971165896,0.05414758103645123,1.0,1.0,-0.5123627381384611,29,89,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9975631012648326,0.05049453049978556,1.0,1.0,-0.048260647461168905,30,90,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9207435658774433,0.051766322133052635,1.0,1.0,-1.531042400865324,31,91,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0535068605877056,0.04865778268700786,1.0,1.0,1.0996567790992353,32,92,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9875276750241507,0.05261107334019262,1.0,1.0,-0.2370665372135821,33,93,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0618256328100946,0.05947269358109379,1.0,1.0,1.0395633539919027,34,94,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0524416935735221,0.051999188839979,1.0,1.0,1.0085098391612393,35,95,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9768999951360157,0.0496144190230929,1.0,1.0,-0.4655905544965164,36,96,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0482528721113005,0.053141712462820345,1.0,1.0,0.9080037107396518,37,97,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0537064503508198,0.04478060647515744,1.0,1.0,1.1993238720564012,38,98,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9551540551472625,0.05789848700187969,1.0,1.0,-0.7745616021241035,39,99,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0164493606640308,0.04908467797309255,1.0,1.0,0.33512210619061367,40,100,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.014482037618242,0.04695261362518852,1.0,1.0,0.30843943499820053,41,101,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9435406234016221,0.0504781048737944,1.0,1.0,-1.1184923986258568,42,102,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0066507662495416,0.05037160356646298,1.0,1.0,0.13203403859808163,43,103,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9145397381455211,0.0498531217575568,1.0,1.0,-1.7142409309909399,44,104,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9947936172927667,0.048921808412112605,1.0,1.0,-0.10642253171377507,45,105,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9285582808741808,0.05141968864390137,1.0,1.0,-1.3893845141804948,46,106,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.994858633276184,0.050381270601430286,1.0,1.0,-0.10204916752675317,47,107,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9221729942172958,0.04797266984506613,1.0,1.0,-1.6223196673034135,48,108,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8974224632211405,0.046415563911279795,1.0,1.0,-2.209981483256985,49,109,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9524979599247297,0.04964326671413984,1.0,1.0,-0.9568677329153341,50,110,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0557715953110822,0.05252644310472413,1.0,1.0,1.0617813050826248,51,111,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.93361062651595,0.04490892838850102,1.0,1.0,-1.4783112371269391,52,112,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9697831087639309,0.04985530254867734,1.0,1.0,-0.6060918235641262,53,113,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.99275906129126,0.05220501860757439,1.0,1.0,-0.13870196586213654,54,114,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0046558424422267,0.0473319746593001,1.0,1.0,0.09836569202404721,55,115,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9905623725555086,0.051703265351713275,1.0,1.0,-0.18253445658202824,56,116,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9270268670628878,0.051050480190334764,1.0,1.0,-1.429430882237381,57,117,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9745309778906596,0.053592156257821176,1.0,1.0,-0.47523786851967753,58,118,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0672734472339924,0.06397292696051811,1.0,1.0,1.051592453718919,59,119,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9934705907113904,0.05050569366638381,1.0,1.0,-0.1292806575777315,60,120,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9828948599398621,0.04971255365501622,1.0,1.0,-0.34408089712792034,61,121,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0166731639716764,0.04341134374652252,1.0,1.0,0.3840738971138622,62,122,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1075752102337324,0.04620655275950755,1.0,1.0,2.328137543469903,63,123,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0469779203055254,0.04732118433222267,1.0,1.0,0.9927460812415986,64,124,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9651938817848782,0.0519523839277216,1.0,1.0,-0.6699619071098948,65,125,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9827074665927324,0.05810322081804463,1.0,1.0,-0.29761746704921316,66,126,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8508394413715988,0.0535360574531205,1.0,1.0,-2.7861700267901766,67,127,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9879291134734973,0.05129022693076735,1.0,1.0,-0.23534476739196766,68,128,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9825863325287831,0.053825751916512815,1.0,1.0,-0.3235192607848113,69,129,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.885854615069794,0.04780841831035708,1.0,1.0,-2.3875582787368193,70,130,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0344066981489646,0.05314468522636905,1.0,1.0,0.6474155976728382,71,131,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9682407015959916,0.04809752254588429,1.0,1.0,-0.6603104842606081,72,132,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9917926224560185,0.052080503637242495,1.0,1.0,-0.157590210746588,73,133,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9353219372135348,0.055994263929636114,1.0,1.0,-1.1550837219280412,74,134,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8531403458353023,0.05061015860737482,1.0,1.0,-2.9017821363495506,75,135,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0291563781687547,0.04929560801938789,1.0,1.0,0.5914599563776057,76,136,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8735493067114304,0.05042848839814742,1.0,1.0,-2.5075249587139123,77,137,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9124785907036279,0.05560334342084753,1.0,1.0,-1.57403141451306,78,138,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.92629960399357,0.051051764176459444,1.0,1.0,-1.4436405322191406,79,139,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0057717988438606,0.043828072717386035,1.0,1.0,0.13169182412100428,80,140,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9814215734803959,0.052183523970159074,1.0,1.0,-0.3560209258812812,81,141,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9221534020380834,0.048634432031524455,1.0,1.0,-1.6006478272730125,82,142,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1170252102118587,0.05122190915044908,1.0,1.0,2.284670996313942,83,143,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.029194877907,0.04701512725798094,1.0,1.0,0.62096775250234,84,144,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9050896572622916,0.053145976733644046,1.0,1.0,-1.7858424770962091,85,145,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9444176193836479,0.051863434642305486,1.0,1.0,-1.0717065115277393,86,146,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9918268890872066,0.05056029276133338,1.0,1.0,-0.16165078298446622,87,147,400,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
