config_name,theta_hat,se,true_effect,true_theta,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_base,0.7236682682466136,0.10121497552880805,1.0,1.0,-2.7301467031895514,0,60,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8762057941241189,0.14017847679287415,1.0,1.0,-0.8831184979902282,1,61,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9682766852930935,0.08999785149786546,1.0,1.0,-0.3524896892417358,2,62,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.106895327608172,0.12566532364442032,1.0,1.0,0.8506350400261622,3,63,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9649631226011007,0.08092367654435832,1.0,1.0,-0.43296200685708836,4,64,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0366610782172871,0.13165468192632945,1.0,1.0,0.2784639154557506,5,65,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0106490571696882,0.09223654219782074,1.0,1.0,0.115453776951537,6,66,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8478304664773959,0.07634917895704764,1.0,1.0,-1.9930736073561617,7,67,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9997262326036302,0.07942694642933085,1.0,1.0,-0.0034467823412213366,8,68,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0991660862841026,0.14354496775580497,1.0,1.0,0.6908363827340951,9,69,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.8523328840235216,0.08708357463710416,1.0,1.0,-1.6956942407548015,10,70,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0407358694960287,0.1163155890954498,1.0,1.0,0.35021848586951154,11,71,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0243628572640253,0.10890019839723389,1.0,1.0,0.22371728998286328,12,72,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0646404806144647,0.08926608458090055,1.0,1.0,0.7241325853816516,13,73,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1333380092248182,0.09866552875130968,1.0,1.0,1.3514143279047524,14,74,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0809435885295855,0.09355196763739085,1.0,1.0,0.8652259334974582,15,75,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1664524842344361,0.07304611895483144,1.0,1.0,2.2787313907445674,16,76,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0092198733247375,0.09347813917828161,1.0,1.0,0.09863133140844141,17,77,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9846883801466152,0.06927143249755846,1.0,1.0,-0.22103801381506696,18,78,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9796351394913799,0.09407209763607709,1.0,1.0,-0.2164814118146129,19,79,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1742750451559665,0.09857238260209474,1.0,1.0,1.7679905928566142,20,80,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0012101334992731,0.0880795483260699,1.0,1.0,0.013739097466681128,21,81,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0043107437945082,0.09910627265110311,1.0,1.0,0.043496175158195316,22,82,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9277981224072506,0.10251018416912093,1.0,1.0,-0.7043385803856428,23,83,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1618916637668066,0.08931118424822844,1.0,1.0,1.8126695455840167,24,84,100,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
