config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,0.03472368382232682,0.2621317950732267,0.06750734377011919,0.94,0.98,1.0347236838223268
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,0.02180504418629381,0.34707909749086613,0.11998843996310793,0.96,0.84,1.0218050441862938
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,0.09137394335276672,0.27778589310291624,0.06881580488315017,0.94,1.0,1.0913739433527667
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,0.03601388306371911,0.26674015247844735,0.06985330917089812,0.94,0.98,1.036013883063719
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,0.02412000120980773,0.2739212960477348,0.07445110197010962,0.92,0.98,1.0241200012098077
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,0.04045458633012089,0.2577314949723041,0.06478894994551761,0.94,1.0,1.040454586330121
