config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,0.9761933564631612,0.037387018431608174,1.0,-0.6367622917133161,0,60,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9665278050192683,0.037476447847942754,1.0,-0.8931528173785863,1,61,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0456226714291725,0.0366916553131182,1.0,1.2434072826597515,2,62,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9807352228758816,0.03498999143069555,1.0,-0.5505796468191788,3,63,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0208295162919971,0.03525196853373086,1.0,0.5908752662157408,4,64,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9568973145124652,0.032462668001593434,1.0,-1.3277616456361232,5,65,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0318599782167939,0.032484389511722736,1.0,0.9807781120619943,6,66,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9848532360711013,0.03863974788163106,1.0,-0.39199955380918267,7,67,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9655781874257541,0.03222772971872692,1.0,-1.0680805900591894,8,68,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0066317176302257,0.037828568109668,1.0,0.1753097714668943,9,69,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9716930741663992,0.03433983519861164,1.0,-0.8243174630827956,10,70,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9765817128947826,0.03434598202622652,1.0,-0.6818348384196811,11,71,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0137172817445625,0.03734390214067611,1.0,0.36732320293923626,12,72,800,5,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
