config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.06045244579993292,0.13342273709316263,0.014147128570237397,0.82,1.0,0.9395475542000671
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.05769963928558597,0.14156255409984106,0.01671070834958368,0.78,1.0,0.942300360714414
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.04416811486889827,0.1361523834129821,0.0165866491379635,0.82,1.0,0.9558318851311017
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.06014294995815039,0.13718983210015875,0.015203875602001166,0.8,1.0,0.9398570500418496
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.058855413894065456,0.13654486313275138,0.015180539903300065,0.8,1.0,0.9411445861059345
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.05071826317531969,0.1348004392999337,0.015598816215934135,0.78,1.0,0.9492817368246803
