config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017266698372396753,0.031162529867912604,0.0006729643950852167,0.83,0.17,0.9827333016276033
inter_0.25,2000,5,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0000308217246845,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017001209840168653,0.032388123297416624,0.0007988990874837701,0.86,0.14,0.9830296118845159
inter_0.5,2000,5,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9997828001340643,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014117459278513742,0.0346295215087375,0.0011345206529868959,0.89,0.11,0.9856653408555508
inter_1.0,2000,5,2,100,0.0,1.0,0,0.3,0.0,1.0,0.99980228533214,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.007768579322581546,0.04487911282334955,0.00240137785242685,0.97,0.03,0.9920337060095586
hete_0.15,2000,5,2,100,0.0,0.0,0,0.3,0.15,1.0,0.9999885357807874,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.018123103754369888,0.03261851010157991,0.0007601410366953965,0.82,0.18,0.9818654320264172
hete_0.3,2000,5,2,100,0.0,0.0,0,0.3,0.3,1.0,1.000034229611201,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01756681340343683,0.03345995531746527,0.0008727494922386764,0.85,0.15,0.9824674162077639
hete_0.5,2000,5,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0001619488011964,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01547340615886497,0.035258678245699955,0.0011560371758025214,0.9,0.1,0.9846885426423314
noise_0.5,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.01307644601292939,0.018985848319346944,0.0001894689960761923,0.75,0.25,0.9869235539870707
noise_1.0,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.018118028979879228,0.0327318298919229,0.0007431097139580337,0.81,0.19,0.9818819710201209
noise_2.0,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.024574240279324346,0.05906701660326855,0.002885019165104837,0.86,0.14,0.9754257597206757
s1_0.5,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.026291681665905856,0.06162486185363158,0.0031063710736578464,0.85,0.15,0.9737083183340941
s1_1.0,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.016537597842710333,0.03231415953207005,0.000770712763856856,0.82,0.18,0.9834624021572896
s1_2.0,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.010660729403809983,0.01779906160077278,0.00020315544244684525,0.81,0.19,0.98933927059619
ind_nl_mD,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.013529379360983928,0.03032081238597815,0.0007363075578522682,0.85,0.15,0.9864706206390162
ind_nl_mY,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.013698726880862724,0.030970725638608573,0.0007715307284254954,0.84,0.16,0.9863012731191373
ind_nl_both,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.021142883267920867,0.03451489399035344,0.000744256394284408,0.8,0.2,0.9788571167320792
ind_skew_Dpos,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.04285825608067378,0.14110341896397707,0.018073344729047033,0.87,0.13,0.9571417439193262
ind_skew_Dneg,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.054856935121478025,0.14605738956353492,0.01832347771519215,0.86,0.14,0.9451430648785218
ind_skew_Y,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.00655735571647321,0.016227257147779162,0.000220324960547786,0.83,0.17,0.9934426442835267
