config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,0.8870677973032707,0.07044304710466215,1.0,-1.6031703246587001,0,60,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8017831103045938,0.07239659751645204,1.0,-2.7379310146497096,1,61,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0633730244963417,0.05960143279712053,1.0,1.063280218649432,2,62,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9502446361078453,0.0710927749338529,1.0,-0.6998652667370038,3,63,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0539083354561551,0.06393076429109779,1.0,0.8432299543720887,4,64,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9728572921693764,0.06711212939140287,1.0,-0.40443818541839566,5,65,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9426481771865389,0.08008885648769781,1.0,-0.7161024058605544,6,66,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8855223642852256,0.06431069731449426,1.0,-1.780071442157627,7,67,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9620908727904556,0.06773608653729976,1.0,-0.5596592473447557,8,68,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9463505042291883,0.0848466522775676,1.0,-0.6323112854859914,9,69,200,20,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
