config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
s1_2.0,100,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0159132489948761,0.0663614877943798,0.0041506155687106,0.88,0.12,0.984086751005124,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,100,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0323401795497078,0.1309016838672514,0.0160893636259744,0.87,0.13,0.967659820450292,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0061972221843484,0.0587118713764743,0.0034086782777254,0.93,0.07,0.9938027778156514,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0019656969837164,0.1106699531568581,0.0122439745671093,0.88,0.12,0.9980343030162836,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0099460863925185,0.0437782407494517,0.0018176097285895,0.91,0.09,0.9900539136074816,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0116578937122614,0.0867075155934922,0.0073822867745893,0.88,0.12,0.9883421062877384,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,200,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0072451000020092,0.0413487982464442,0.001657231642386,0.91,0.09,0.9927548999979906,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0304675406793282,0.081955010467168,0.0057883527056271,0.92,0.08,0.9695324593206716,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0122576675027594,0.0341816856346647,0.0010181372202188,0.85,0.15,0.9877423324972404,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0180401065259571,0.0599329629007526,0.0032665145985951,0.91,0.09,0.9819598934740428,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0062848759511423,0.0298926020051509,0.0008540679889171,0.94,0.06,0.9937151240488576,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0195104079249844,0.0677403851021919,0.0042081037563939,0.87,0.13,0.9804895920750156,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0278045197834347,0.0973377601526376,0.008701548231145,0.86,0.14,0.9721954802165652,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0219009353844087,0.1788564991784508,0.0315099963276591,0.83,0.17,0.9780990646155914,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0043450525986712,0.0910475788444132,0.0082707821313444,0.85,0.15,1.0043450525986717,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,50,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0202374370996736,0.1742355580338447,0.029948475823002,0.85,0.15,0.9797625629003264,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0132117600615267,0.0234310211527891,0.000374462148339,0.86,0.14,0.9867882399384734,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,800,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0227065989985242,0.0476759824214028,0.0017574096617661,0.82,0.18,0.977293401001476,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,800,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0119738532429855,0.0212539880469877,0.0003083588464169,0.95,0.05,0.9880261467570144,1.0,0.7,2.0,1.0,0.25,1.0,0.25
s1_2.0,800,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0160952953620931,0.0411060392149259,0.001430647927146,0.93,0.07,0.9839047046379068,1.0,0.7,2.0,1.0,0.25,1.0,0.25
