config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,rho,s1,a0,a1,b0,b1
noise_0.5,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.027145262585785,0.0847606510166684,0.0064475026799182,0.9,0.1,0.972854737414215,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0259512059158298,0.0824766474063719,0.0061289322789092,0.91,0.09,0.9740487940841702,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0277117029498721,0.0850285945235103,0.0064619234062615,0.9,0.1,0.972288297050128,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0265138094660151,0.0841757749088226,0.0063825789891006,0.9,0.1,0.9734861905339848,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0280615335877162,0.0823644200776298,0.0059964480274297,0.91,0.09,0.971938466412284,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0295718247407432,0.0833848893463495,0.0060785469528057,0.91,0.09,0.9704281752592568,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0279543045887415,0.0828462285229231,0.0060820544354322,0.91,0.09,0.9720456954112584,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0288865468587265,0.0832476755378816,0.006095742893039,0.91,0.09,0.9711134531412732,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,200,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0304675406793282,0.081955010467168,0.0057883527056271,0.92,0.08,0.9695324593206716,0.7,2.0,1.0,0.25,1.0,0.25
0_base,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0199433798901435,0.0644532344805695,0.0037564810335646,0.85,0.15,0.9800566201098564,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,3,2,100,0.0,0.25,0,0.3,0.0,1.0,1.001218090935745,1.0,-0.0201196373441248,0.0693372790404317,0.0048455391999351,0.91,0.09,0.9810984535916202,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,3,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0025377909425992,1.0,-0.0183721391234321,0.0761948740051956,0.0067639062776372,0.92,0.08,0.9841656518191668,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0058498827894475,1.0,-0.0143345605699829,0.1001925698362417,0.0143368769879609,0.94,0.06,0.9915153222194648,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,3,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0008539467637343,1.0,-0.0186933456054159,0.0664107926896172,0.0042633248086592,0.88,0.12,0.9821606011583184,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,3,2,100,0.0,0.0,0,0.3,0.3,1.0,1.001763974339227,1.0,-0.0194854893629157,0.0701140968071704,0.005120948133619,0.9,0.1,0.9822784849763112,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,3,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0031559259396667,1.0,-0.0201702183221267,0.0776795353921604,0.0069309858089618,0.91,0.09,0.9829857076175398,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0104487727024029,0.0329081209335584,0.0009737675723912,0.9,0.1,0.989551227297597,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0184954126725274,0.0642328791709137,0.0037837824766581,0.85,0.15,0.9815045873274726,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0317691512099656,0.1273388633556319,0.0152059071521026,0.88,0.12,0.9682308487900344,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0212402189280665,0.0642201479782264,0.0036730805062331,0.88,0.12,0.9787597810719336,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0208189784095772,0.0643905977021132,0.0037127192104169,0.88,0.12,0.9791810215904226,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0200838126252437,0.0666562865399297,0.0040397010057273,0.84,0.16,0.9799161873747562,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0376049089381501,0.127348826149773,0.0148035943454785,0.87,0.13,0.96239509106185,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0223447899952636,0.067669093160834,0.0040798165292772,0.83,0.17,0.9776552100047364,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0122576675027594,0.0341816856346647,0.0010181372202188,0.85,0.15,0.9877423324972404,0.7,2.0,1.0,0.25,1.0,0.25
0_base,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.016394543234954,0.0625746014160468,0.0036467996944943,0.89,0.11,0.983605456765046,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,3,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0007878086779705,1.0,-0.01579985256919,0.0613668199922793,0.0037663263118903,0.91,0.09,0.9849879561087804,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,3,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0018295204737204,1.0,-0.012163565706402,0.0716335189654854,0.0056724144646148,0.94,0.06,0.9896659547673186,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0029541975342815,1.0,0.0010717144793242,0.09979711681332,0.0120599905968807,0.96,0.04,1.0040259120136057,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,3,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0004772509357325,1.0,-0.0139479294838374,0.0579211937577468,0.0033253372365198,0.91,0.09,0.9865293214518952,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,3,3,100,0.0,0.0,0,0.3,0.3,1.0,1.000515550480624,1.0,-0.0122981935066445,0.0605603345705968,0.0038928635085505,0.93,0.07,0.9882173569739796,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,3,3,100,0.0,0.0,0,0.3,0.5,1.0,1.000277370580983,1.0,-0.0106059686395603,0.0688972145901978,0.0052675683526982,0.95,0.05,0.9896714019414228,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0175663564964448,0.0578421746100425,0.0030371402830584,0.92,0.08,0.9824336435035552,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0169440935677333,0.057550199877032,0.0030249231990542,0.92,0.08,0.9830559064322668,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0162453165658119,0.0573588458165806,0.0030261268830868,0.92,0.08,0.983754683434188,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0171486423634656,0.0576553355921536,0.0030300617873338,0.92,0.08,0.9828513576365344,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0161632470910201,0.0582954725932506,0.003137111568345,0.92,0.08,0.98383675290898,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0170562717916397,0.0592617747488154,0.003221041538949,0.91,0.09,0.9829437282083604,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0171986381242536,0.0593056519596195,0.0032213672010264,0.91,0.09,0.9828013618757464,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0171431000639428,0.0594054954966918,0.0032351270154051,0.91,0.09,0.9828568999360572,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0180401065259571,0.0599329629007526,0.0032665145985951,0.91,0.09,0.9819598934740428,0.7,2.0,1.0,0.25,1.0,0.25
0_base,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0082763685166487,0.0543437567932066,0.0028847456265758,0.92,0.08,0.9917236314833514,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,5,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0011017142813212,1.0,-0.006070948300713,0.0574956437874921,0.0034591851262865,0.95,0.05,0.995030765980608,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,5,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0017357036752137,1.0,-0.0030354634806793,0.0701733254919889,0.0060266785837627,0.94,0.06,0.9987002401945348,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0043127692616174,1.0,0.0085557003140487,0.1025653574140483,0.0151283560729727,0.96,0.04,1.012868469575666,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0005773065843968,1.0,-0.0089730197089459,0.056277949229828,0.0031408425854425,0.94,0.06,0.9916042868754508,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,5,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0014685149893143,1.0,-0.0087260878115071,0.0631683141848482,0.0041907568741035,0.93,0.07,0.9927424271778073,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,5,2,100,0.0,0.0,0,0.3,0.5,1.0,1.002397534560865,1.0,-0.0069459975792837,0.0728936176642906,0.0062773370888961,0.91,0.09,0.9954515369815812,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0066577171090176,0.0290891547695206,0.0008018537281014,0.91,0.09,0.9933422828909824,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0120780367789516,0.0549177970360356,0.0028700854588574,0.92,0.08,0.9879219632210484,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0150641960857042,0.1057220293981227,0.0109502174963489,0.93,0.07,0.9849358039142956,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0144498397315107,0.0556953091458328,0.0028931695925835,0.92,0.08,0.9855501602684892,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0104358988572468,0.0589699169536673,0.0033685431205637,0.92,0.08,0.989564101142753,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0115405857019343,0.0552725378832921,0.0029218683257162,0.93,0.07,0.9884594142980656,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0178188593152815,0.1058246454914921,0.0108813438461021,0.91,0.09,0.9821811406847184,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0109219797778748,0.0547662080262601,0.0028800478993072,0.94,0.06,0.9890780202221252,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0062848759511423,0.0298926020051509,0.0008540679889171,0.94,0.06,0.9937151240488576,0.7,2.0,1.0,0.25,1.0,0.25
0_base,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0180620633374922,0.068665137324488,0.0043886629517832,0.88,0.12,0.9819379366625076,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0015480802222398,1.0,-0.017705482461396,0.0740081888407113,0.0053270057675505,0.85,0.15,0.9838425977608438,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0030595421804052,1.0,-0.0177072388269997,0.0843065009428298,0.007277157523785,0.89,0.11,0.9853523033534056,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.006025709732767,1.0,-0.0035052801754752,0.113247076986328,0.0148542073029976,0.95,0.05,1.0025204295572916,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.000995419736276,1.0,-0.017331012495759,0.0704075651979049,0.0047175860888441,0.83,0.17,0.9836644072405168,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.002101901964966,1.0,-0.0170581101726149,0.0758172802834842,0.0056497786863053,0.86,0.14,0.985043791792351,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0035205617413008,1.0,-0.0180406249691711,0.085623926654536,0.007502033451976,0.89,0.11,0.9854799367721296,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0195774187791056,0.0687811061200999,0.0043475652330519,0.88,0.12,0.9804225812208944,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0183778447980632,0.0682697697436568,0.0043230162814302,0.88,0.12,0.9816221552019369,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0205490093686317,0.0686811211924711,0.0042948346222227,0.87,0.13,0.9794509906313684,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0199855066283284,0.0680833961738136,0.0042359283593694,0.87,0.13,0.9800144933716716,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0211969599571698,0.0673750146067623,0.0040900814818355,0.87,0.13,0.97880304004283,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0216784281267208,0.0676194947790237,0.004102441828125,0.87,0.13,0.9783215718732792,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0216059431420038,0.0675801835571505,0.0041002644305626,0.87,0.13,0.978394056857996,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0205186448844426,0.0689761511857764,0.0043366946445092,0.86,0.14,0.9794813551155572,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0195104079249844,0.0677403851021919,0.0042081037563939,0.87,0.13,0.9804895920750156,0.7,2.0,1.0,0.25,1.0,0.25
0_base,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0428731752351639,0.2025826406979514,0.0392016171574102,0.88,0.12,0.957126824764836,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,50,3,2,100,0.0,0.25,0,0.3,0.0,1.0,0.9959991533255476,1.0,-0.0366205757909249,0.2166613541935507,0.0453893324672003,0.82,0.18,0.9593785775346224,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,50,3,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9932146207683504,1.0,-0.0320942052561911,0.2489717932188065,0.0620077119889668,0.84,0.16,0.9611204155121594,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,3,2,100,0.0,1.0,0,0.3,0.0,1.0,0.986121252888978,1.0,-0.021509522489179,0.352199587100062,0.128642915126512,0.86,0.14,0.964611730399799,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,3,2,100,0.0,0.0,0,0.3,0.15,1.0,0.997816034153038,1.0,-0.0398069968010396,0.2085219541390298,0.04183177013883,0.86,0.14,0.9580090373519984,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,50,3,2,100,0.0,0.0,0,0.3,0.3,1.0,0.995317365044022,1.0,-0.0304375175069429,0.213888168751638,0.045262244419159,0.82,0.18,0.9648798475370792,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,50,3,2,100,0.0,0.0,0,0.3,0.5,1.0,0.991825055210771,1.0,-0.030356816411145,0.2365632588484172,0.0563627526065959,0.85,0.15,0.961468238799626,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0145285776127449,0.098123894163394,0.0094172190383393,0.85,0.15,0.9854714223872548,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0450730168444046,0.1911305339353365,0.0344993041549508,0.89,0.11,0.9549269831555952,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0952393311392347,0.3775908151133292,0.1335042934620995,0.86,0.14,0.9047606688607652,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0440092421711797,0.1979012906678308,0.0372281074515117,0.83,0.17,0.9559907578288204,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0427003478078443,0.1979870033269573,0.0373755337834777,0.83,0.17,0.9572996521921554,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0446386860219638,0.190599243150988,0.034335459199962,0.9,0.1,0.9553613139780364,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0833310907864694,0.3638770967143661,0.1254624708216133,0.84,0.16,0.9166689092135306,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0459122821671465,0.1915421631801278,0.034580462621927,0.9,0.1,0.9540877178328536,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,50,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0278045197834347,0.0973377601526376,0.008701548231145,0.86,0.14,0.9721954802165652,0.7,2.0,1.0,0.25,1.0,0.25
0_base,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0108021036995529,0.1790447478638535,0.0319403362932949,0.83,0.17,0.9891978963004472,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,50,3,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0001562639424606,1.0,-0.0146159146682962,0.1978762578836459,0.0394596868119868,0.83,0.17,0.9855403492741646,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,50,3,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0012787603190447,1.0,-0.0129186699676339,0.2347957568875898,0.0595928737379419,0.87,0.13,0.9883600903514104,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0059498277191363,1.0,-0.0162601341591862,0.3386773504118778,0.1318517663058273,0.9,0.1,0.98968969355995,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,3,3,100,0.0,0.0,0,0.3,0.15,1.0,1.001187300927674,1.0,-0.0177886131143533,0.1882371023876094,0.0352905336511307,0.85,0.15,0.9833986878133204,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,50,3,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0026744806934162,1.0,-0.01895228436828,0.2059807791069684,0.0435276440545202,0.84,0.16,0.9837221963251366,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,50,3,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0032847678116634,1.0,-0.0233613386661931,0.2401339378233613,0.0631062537259247,0.87,0.13,0.9799234291454704,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0179149639764389,0.1782738938395964,0.0314606352904545,0.83,0.17,0.9820850360235608,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0152695853815801,0.1786165182405662,0.0316707003506571,0.83,0.17,0.98473041461842,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0193545488636732,0.1812501215246286,0.0324770079909763,0.82,0.18,0.980645451136327,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0242199808746314,0.1806002316761855,0.0320298362079243,0.82,0.18,0.9757800191253684,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0237275412638852,0.1803219173482468,0.0319529976617186,0.82,0.18,0.9762724587361146,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.024812618178946,0.1805868403628053,0.0319959408913271,0.82,0.18,0.975187381821054,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.022015458035468,0.1797274376464968,0.0318172714504639,0.83,0.17,0.9779845419645318,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.023533250912334,0.1797475790650271,0.0317553782812353,0.83,0.17,0.976466749087666,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,50,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0219009353844087,0.1788564991784508,0.0315099963276591,0.83,0.17,0.9780990646155914,0.7,2.0,1.0,0.25,1.0,0.25
0_base,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.010295154746563,0.1726968973757567,0.0297182281519569,0.86,0.14,1.0102951547465628,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,50,5,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0000335612010458,1.0,-0.0022118584185862,0.1848473752621044,0.0354568930082302,0.88,0.12,0.9978217027824594,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,50,5,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9991683486591308,1.0,-0.0231594054791701,0.2190416125778035,0.052944812262806,0.9,0.1,0.9760089431799608,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,5,2,100,0.0,1.0,0,0.3,0.0,1.0,0.9993547953349392,1.0,-0.0517022684333014,0.3307624799192937,0.1282134792016931,0.96,0.04,0.9476525269016376,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,5,2,100,0.0,0.0,0,0.3,0.15,1.0,0.9994402303329404,1.0,-0.0012595646926813,0.1841366267775707,0.0341114533097771,0.85,0.15,0.998180665640259,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,50,5,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0001377810977217,1.0,-0.00643514586323,0.19374872923382,0.0393595992688974,0.88,0.12,0.9937026352344914,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,50,5,2,100,0.0,0.0,0,0.3,0.5,1.0,1.000026356610141,1.0,-0.0195235749450955,0.21848473827727,0.0537274375314232,0.89,0.11,0.9805027816650452,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.0116644889474348,0.096853741237641,0.009244586889323,0.85,0.15,1.0116644889474349,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0058482535013103,0.1777539536520802,0.0315622659699302,0.86,0.14,1.0058482535013102,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.0089201769869786,0.3367018779337667,0.1132885850466461,0.87,0.13,1.008920176986979,0.7,1.0,1.0,0.25,1.0,0.25
rho_0.3,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0092448675405226,0.1737689946446819,0.0301101959239817,0.87,0.13,1.0092448675405228,0.3,1.0,1.0,0.25,1.0,0.25
rho_0.5,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0092430421277971,0.1735640629535401,0.0300390501211642,0.84,0.16,1.009243042127797,0.5,1.0,1.0,0.25,1.0,0.25
rho_0.7,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0070796212496975,0.176346722034121,0.0310480453351403,0.87,0.13,1.0070796212496975,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0365828288233062,0.3141615765062836,0.0973591927881982,0.86,0.14,1.0365828288233063,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,50,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0074931081041504,0.1757214469329428,0.0308218802431465,0.87,0.13,1.0074931081041505,0.7,1.0,1.0,0.25,1.0,0.25
