config_index,config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
51,noise_0.5,200,10,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,-0.0201329805905365,0.0799302281757921,0.0059835044687752,0.92,1.0,0.9798670194094634
