config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02391511122584773,0.04579439923109312,0.0015251944559920743,0.87,0.13,0.9760848887741522
inter_0.25,800,3,2,100,0.0,0.25,0,0.3,0.0,1.0,0.999571669828924,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02369596202899921,0.047266653231138676,0.0016982690765835506,0.92,0.08,0.9758757077999247
inter_0.5,800,3,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9993061663755534,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020180153759612587,0.05151020052634753,0.0024882920346349056,0.94,0.06,0.9791260126159409
inter_1.0,800,3,2,100,0.0,1.0,0,0.3,0.0,1.0,0.999559191986116,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012701737636075716,0.06932555301720529,0.0057784808170842205,0.97,0.03,0.9868574543500402
hete_0.15,800,3,2,100,0.0,0.0,0,0.3,0.15,1.0,0.9999472221691377,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.023963173293357905,0.0464428327884288,0.0015936170851310915,0.86,0.14,0.9759840488757797
hete_0.3,800,3,2,100,0.0,0.0,0,0.3,0.3,1.0,0.9999941091049304,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022821505431274113,0.04722540756026562,0.0017899116665653536,0.93,0.07,0.9771726036736564
hete_0.5,800,3,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0002433456205901,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.019290363251208323,0.05035719396035537,0.002424461595932,0.94,0.06,0.9809529823693818
noise_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.013266574388435117,0.02357502055409888,0.00037977959812230213,0.88,0.12,0.9867334256115651
noise_1.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.023471949294723137,0.044420171484939326,0.0014222192310573633,0.87,0.13,0.9765280507052769
noise_2.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.036960734741803114,0.08262784317253868,0.005461264554691716,0.88,0.12,0.9630392652581967
rho_0.3,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.02413719915646717,0.04341423991135908,0.0013021918439620845,0.86,0.14,0.9758628008435327
rho_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.022492786079936638,0.04429513816844495,0.0014561338397238372,0.86,0.14,0.9775072139200635
rho_0.7,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02461970737514296,0.044695026322727774,0.0013915153867516596,0.86,0.14,0.9753802926248569
s1_0.5,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.043783712500220104,0.08251077531537947,0.004891014562843103,0.9,0.1,0.95621628749978
s1_1.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.025219161003725853,0.04475558883053445,0.0013670566498360135,0.86,0.14,0.9747808389962741
s1_2.0,800,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.013211760061526724,0.023431021152789104,0.0003744621483390979,0.86,0.14,0.9867882399384734
