config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015618897929526603,0.03918251472463314,0.0012913194876131226,0.89,0.11,0.9843811020704734
inter_0.25,800,100,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0000520896867509,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02048564158404085,0.042879701418243495,0.0014290203392903428,0.93,0.07,0.9795664481027103
inter_0.5,800,100,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9998754432418867,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022694971170010153,0.04899213066007875,0.002029046944623775,0.97,0.03,0.9771804720718766
inter_1.0,800,100,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0004214816605106,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.011468489840508588,0.0660252277130742,0.005179688870962243,0.97,0.03,0.9889529918200018
hete_0.15,800,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0001994109678576,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.018801891766924827,0.04155554456089887,0.0013608436665219798,0.92,0.08,0.981397519200933
hete_0.3,800,100,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0002517305793113,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021782471105614883,0.0441643161732675,0.0014913416010481774,0.95,0.05,0.9784692594736966
hete_0.5,800,100,2,100,0.0,0.0,0,0.3,0.5,1.0,1.000859788671173,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.023421590783713073,0.05020581269095985,0.002098085443784457,0.97,0.03,0.9774381978874598
noise_0.5,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.010942888067781842,0.021967824658897833,0.0003628385209800776,0.9,0.1,0.9890571119322183
noise_1.0,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.016874292527651567,0.03954864509905537,0.0012793535808622786,0.89,0.11,0.9831257074723483
noise_2.0,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.025289664391360763,0.07431041399157334,0.004882470502571357,0.91,0.09,0.9747103356086392
s1_0.5,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.017292258641915227,0.07605235613863916,0.005484938665299512,0.93,0.07,0.9827077413580848
s1_1.0,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015326479055986142,0.03967764996762065,0.0013394149466994449,0.89,0.11,0.9846735209440137
s1_2.0,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.009476218450609135,0.020539737789431682,0.0003320821123349429,0.89,0.11,0.9905237815493909
ind_nl_mD,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.011920649021472725,0.03849817804063732,0.001340007839355471,0.93,0.07,0.9880793509785274
ind_nl_mY,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.015729684566610728,0.03909969902876318,0.0012813634875747926,0.93,0.07,0.9842703154333893
ind_nl_both,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.016899411845394473,0.04006712951107314,0.0013197847465368495,0.92,0.08,0.9831005881546057
ind_skew_Dpos,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.04461535005179705,0.1823687495616846,0.031267831356448055,0.92,0.08,0.9553846499482028
ind_skew_Dneg,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.07677370688254138,0.18812026155440634,0.029495030738811875,0.94,0.06,0.9232262931174584
ind_skew_Y,800,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.011620964558288418,0.02258985376783887,0.0003752546759873484,0.91,0.09,0.9883790354417117
