config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.012344210406194045,0.042748590003664606,0.0016750624167490252,0.92,1.0,0.987655789593806
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.011298209283843175,0.04322646227390151,0.0017408775076955115,0.92,1.0,0.9887017907161568
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.014776541561109857,0.05607079102047118,0.0029255874251541397,0.92,1.0,0.9852234584388901
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.011642073851086732,0.04402554369543481,0.0018027106141244823,0.9,1.0,0.9883579261489133
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.011737396157437185,0.044058921578545004,0.0018034221021077576,0.9,1.0,0.9882626038425628
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.013468013064928619,0.04866430995867823,0.0021868276878372205,0.92,1.0,0.9865319869350714
