config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.024440969891523202,0.08521494606795234,0.006664226024125681,0.94,0.06,0.9755590301084769
inter_0.25,200,3,2,100,0.0,0.25,0,0.3,0.0,1.0,1.003122695852199,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021777899352351048,0.091657201942858,0.007944255362763478,0.89,0.11,0.9813447964998478
inter_0.5,200,3,2,100,0.0,0.5,0,0.3,0.0,1.0,1.006833371191555,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02156676896801991,0.10963237830488971,0.012091460947521906,0.92,0.08,0.985266602223535
inter_1.0,200,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.01492328607868,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01795476222814711,0.15998844689920616,0.02841747496397862,0.95,0.05,0.9969685238505334
hete_0.15,200,3,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0022888575425266,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.021467357114945546,0.09308674637339986,0.008286448748984175,0.9,0.1,0.9808215004275812
hete_0.3,200,3,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0043753910205957,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022666376429447386,0.1005677719079104,0.00988999734826992,0.88,0.12,0.981709014591148
hete_0.5,200,3,2,100,0.0,0.0,0,0.3,0.5,1.0,1.007210649309629,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022752280026045152,0.11410004808148369,0.013443725530158164,0.91,0.09,0.984458369283584
noise_0.5,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.01148797990101917,0.04795273225989378,0.002167490848982837,0.88,0.12,0.988512020098981
noise_1.0,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.022718596540101464,0.09200199172803586,0.007948231853173669,0.92,0.08,0.9772814034598987
noise_2.0,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0406570844067469,0.1752143381166137,0.02904706576918568,0.9,0.1,0.959342915593253
rho_0.3,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.0227087371145517,0.0923649336608381,0.008015594228833207,0.88,0.12,0.9772912628854483
rho_0.5,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.021593085877136355,0.0889698474035794,0.007449372389318817,0.91,0.09,0.9784069141228635
rho_0.7,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02490312181865523,0.09084907995137341,0.007633389851696255,0.92,0.08,0.9750968781813448
s1_0.5,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.04418590114595859,0.17246841176480623,0.027792959196594334,0.88,0.12,0.9558140988540412
s1_1.0,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.025039298761784262,0.09059707859321119,0.007580864167142594,0.92,0.08,0.9749607012382158
s1_2.0,200,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.009946086392518524,0.043778240749451795,0.0018176097285895196,0.91,0.09,0.9900539136074815
