config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.04633528400212428,0.2549679214246639,0.06286168241205607,0.92,0.98,0.9536647159978757
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.051342132704317756,0.24733031240401854,0.05853626884324163,0.96,0.98,0.9486578672956822
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,-0.043498845094419814,0.27469006327433804,0.07356248133711149,0.9,0.96,0.9565011549055802
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,-0.046382183877497596,0.2537084960732509,0.06221669399850477,0.92,0.98,0.9536178161225024
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,-0.047692035038513825,0.38263530215098684,0.1441352442460622,0.86,0.84,0.9523079649614862
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,-0.034864456942295785,0.28307475969184803,0.07891578921671633,0.86,0.98,0.9651355430577042
