config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
hete_0.15,100,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0126622084315296,0.119052654638415,0.0137109238146665,0.94,0.06,0.9859017728903734,0.998563981321903,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,100,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0026030970636438,0.1184109555739193,0.0137822167607494,0.91,0.09,0.9989044776408909,1.001507574704535,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,100,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.0014643129812376,0.1176371110736531,0.0141857875743222,0.88,0.12,1.0026788113770566,1.0012144983958189,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,100,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0339157545174776,0.1105782577889991,0.0111534852383263,0.91,0.09,0.966738216323202,1.0006539708406796,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,100,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0162054478973123,0.1179745996738926,0.0128832463672702,0.89,0.11,0.9847139259418314,1.0009193738391438,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,100,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0037039278879518,0.1195482055624362,0.0155647848445437,0.89,0.11,0.9975332647045678,1.0012371925925192,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,2000,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0139147820367821,0.0286838289919114,0.0006579208760597,0.89,0.11,0.9861601743401984,1.0000749563769806,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,2000,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0104155803697987,0.0254989232757603,0.0005498636401565,0.94,0.06,0.9894736865653372,0.999889266935136,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,2000,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0144248495165712,0.0284276629459459,0.0006256544262444,0.9,0.1,0.985658732413612,1.0000835819301834,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,2000,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0169295844279545,0.0305546020591476,0.0006501331178871,0.87,0.13,0.9834484756428632,1.0003780600708176,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,2000,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0181231037543698,0.0326185101015799,0.0007601410366953,0.82,0.18,0.9818654320264172,0.9999885357807874,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,2000,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0219733841477711,0.0320870680178744,0.0005613445155418,0.88,0.12,0.9782897881149758,1.0002631722627466,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0072204187497283,0.0851369651692502,0.0074953815112606,0.93,0.07,0.9936334405769056,1.0008538593266338,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0247919762992077,0.0879231380394002,0.0072597956556001,0.91,0.09,0.97585385784798,1.000645834147188,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.0018690912737725,0.0870593289351242,0.0076612332806435,0.93,0.07,1.0023720083483572,1.0005029170745847,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0177651437319097,0.0777397745365542,0.0055645912072193,0.94,0.06,0.9844861212182362,1.0022512649501458,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0164529297822173,0.0942768662841546,0.0084462205821984,0.86,0.14,0.9853673638915516,1.001820293673769,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,200,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0225396122531561,0.0860527830061298,0.0071276118828875,0.92,0.08,0.9789333374668838,1.00147294972004,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0084685334286662,0.0503323240824848,0.0026332399067735,0.96,0.04,0.9922701986831024,1.000738732111769,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0176603322113978,0.0529029706964176,0.0024162698426022,0.96,0.04,0.9835849904404784,1.001245322651876,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0223295880334612,0.0633638054675467,0.0036833936247118,0.91,0.09,0.9773689296265528,0.9996985176600144,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0066715321285829,0.0563239823301233,0.0032500219756363,0.92,0.08,0.9946822090727896,1.0013537412013729,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0089730197089459,0.056277949229828,0.0031408425854425,0.94,0.06,0.9916042868754508,1.0005773065843968,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.017331012495759,0.0704075651979049,0.0047175860888441,0.83,0.17,0.9836644072405164,1.000995419736276,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.0185217332536964,0.1652280451557407,0.0268363043571696,0.9,0.1,1.0161285822552406,0.9976068490015442,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.0176601721580167,0.1397361362036203,0.0190895430534351,0.94,0.06,1.019697290371568,1.0020371182135508,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.0034652670046066,0.181307951752824,0.0342217583254346,0.85,0.15,1.0060377180996876,1.0025724510950809,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.01511366985996,0.1828114095872591,0.0356891623155905,0.85,0.15,1.014319494586405,0.9992058247264446,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0012595646926813,0.1841366267775707,0.0341114533097771,0.85,0.15,0.998180665640259,0.9994402303329404,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0310494208517089,0.1930894970939352,0.0361413969448767,0.85,0.15,0.9717235097570508,1.0027729306087598,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0188018917669248,0.0415555445608988,0.0013608436665219,0.92,0.08,0.981397519200933,1.0001994109678576,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0165233741966341,0.0444774882357055,0.0017303813033881,0.89,0.11,0.9844771572628908,1.0010005314595252,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,20,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0211247134327392,0.0479414586557203,0.0018226456715021,0.9,0.1,0.9791448791258944,1.0002695925586338,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0158436461227976,0.0423519470287925,0.0015957119717991,0.96,0.04,0.984679815818648,1.0005234619414454,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0193055027199041,0.0430859155739518,0.0015375983477219,0.93,0.07,0.9813235129993544,1.0006290157192586,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,800,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,-0.0152604911179964,0.0421672317514525,0.0016022550889748,0.92,0.08,0.9853407162821708,1.0006012074001671,0.7,1.0,1.0,0.25,1.0,0.25
