config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,true_theta,rho,s1,a0,a1,b0,b1
s1_1.0,100,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0065873625196817,0.1207047047554024,0.0145262324051231,0.88,0.12,0.9934126374803184,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.00498524755602,0.121449242285125,0.0147250657584361,0.86,0.14,0.99501475244398,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.0017932667490839,0.1150427396132358,0.0132316161320854,0.92,0.08,1.001793266749084,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0300960703462632,0.1082207164095974,0.0108059500099192,0.9,0.1,0.9699039296537368,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0121700473973834,0.1133747599148158,0.0127057261320875,0.92,0.08,0.9878299526026164,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,100,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0021606734243793,0.1108089335676449,0.0122739512487519,0.88,0.12,0.9978393265756206,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,2000,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0126753249235533,0.0279421436524268,0.0006200995299752,0.89,0.11,0.9873246750764468,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,2000,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0100287547251753,0.0243425878594737,0.0004919856623584,0.96,0.04,0.9899712452748248,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,2000,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.013736343972168,0.0265864871474429,0.0005181541531194,0.9,0.1,0.986263656027832,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,2000,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0159396570248196,0.030025655344595,0.0006474673128035,0.86,0.14,0.9840603429751804,1.0,0.7,1.0,1.0,0.25,1.0,0.25
s1_1.0,2000,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,-0.0165375978427103,0.03231415953207,0.0007707127638568,0.82,0.18,0.9834624021572896,1.0,0.7,1.0,1.0,0.25,1.0,0.25
