config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,0.0033699894452388322,0.11858353630935153,0.014050698254770268,0.89,0.11,1.0033699894452388
inter_0.25,100,100,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0027757646285063,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.010155305970812307,0.12224393174908026,0.014674167537769962,0.92,0.08,0.9926204586576942
inter_0.5,100,100,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0055718816304884,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.036477743615794596,0.14000611328016668,0.019462753661445013,0.95,0.05,0.9690941380146938
inter_1.0,100,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.010615646304466,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.09081600101260982,0.21128046824714083,0.04319498277623366,0.98,0.02,0.9197996452918562
hete_0.15,100,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.001507574704535,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0026030970636438076,0.11841095557391937,0.013782216760749429,0.91,0.09,0.9989044776408909
hete_0.3,100,100,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0030430385455826,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017372113002779785,0.1244445153807805,0.015165569988278747,0.91,0.09,0.9856709255428029
hete_0.5,100,100,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0060738288045135,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.036719016522967926,0.14046597124319285,0.019245670485705822,0.95,0.05,0.9693548122815457
noise_0.5,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,0.00032409470465772803,0.11906488842604934,0.014176342618529993,0.87,0.13,1.0003240947046577
noise_1.0,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0001993952575484359,0.11866956973192935,0.014082427021892507,0.87,0.13,0.9998006047424515
noise_2.0,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.002550134625198458,0.11977647863788737,0.014339901648285656,0.87,0.13,0.9974498653748014
s1_0.5,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.00369805938287017,0.11979935469551815,0.014338209742263332,0.87,0.13,0.9963019406171298
s1_1.0,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.004985247556020039,0.121449242285125,0.014725065758436195,0.86,0.14,0.99501475244398
s1_2.0,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.007740467516044858,0.12263877158585006,0.01498035345871936,0.86,0.14,0.9922595324839549
ind_nl_mD,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.006406381916684189,0.12316519493782024,0.01512862351480884,0.86,0.14,0.9935936180833157
ind_nl_mY,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.007698010730478579,0.12440783564537322,0.015418050200759639,0.85,0.15,0.9923019892695213
ind_nl_both,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.009015138776865002,0.12309172801344884,0.01507030077817073,0.85,0.15,0.9909848612231351
ind_skew_Dpos,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.011494353637313439,0.12218147748091455,0.014796193273879606,0.85,0.15,0.9885056463626866
ind_skew_Dneg,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.008983646093601519,0.12318280999012653,0.015093298779928535,0.84,0.16,0.9910163539063984
ind_skew_Y,100,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.009163539798364713,0.12304153926018846,0.015055249921880282,0.84,0.16,0.9908364602016354
