config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,1.0013874178660682,0.06484595328665574,1.0,0.02139559672960699,0,60,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0441211160316866,0.08434336099077457,1.0,0.5231130881363917,1,61,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0245214004961765,0.07748797374185043,1.0,0.3164542742835036,2,62,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9868818729344603,0.06535090095577022,1.0,-0.20073368344865095,3,63,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.881522669879395,0.07156897017982511,1.0,-1.6554287398982739,4,64,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0944162401423978,0.060773870917672695,1.0,1.5535663389007872,5,65,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.008824534413143,0.07447008978862309,1.0,0.11849770073046365,6,66,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.82221073901169,0.06777945768995987,1.0,-2.6230552301194625,7,67,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0900638901521016,0.06922202225801592,1.0,1.3010872438311665,8,68,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0943257832623143,0.08258435830504092,1.0,1.1421749251099613,9,69,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8670661361233348,0.08245587201954109,1.0,-1.6121818934273278,10,70,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0605565133431418,0.07415629149513307,1.0,0.8166065497910746,11,71,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0443903464991167,0.06876764296406812,1.0,0.6455121127579017,12,72,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9457541090868746,0.07892214706414655,1.0,-0.6873342012481649,13,73,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0438016403823753,0.07657186941057527,1.0,0.5720330549527621,14,74,200,3,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
