config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015613264060438196,0.09143784551693335,0.008117105578157598,0.85,0.15,0.9843867359395618
inter_0.25,200,3,3,100,0.0,0.25,0,0.3,0.0,1.0,1.001910265547029,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012364603422731803,0.09449399661489093,0.008745688572066965,0.93,0.07,0.9895456621242974
inter_0.5,200,3,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0047224609160326,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.010682411696635363,0.10907520034777013,0.012463829958758207,0.94,0.06,0.9940400492193973
inter_1.0,200,3,3,100,0.0,1.0,0,0.3,0.0,1.0,1.009037450708525,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.005760896650776515,0.15498408085752105,0.028344401839556273,0.94,0.06,1.0032765540577482
hete_0.15,200,3,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0013119614638537,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014240574552750317,0.09134559896536133,0.008100799294896432,0.91,0.09,0.9870713869111036
hete_0.3,200,3,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0019550317615884,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012831608880735347,0.09582800651029559,0.009219931752052964,0.93,0.07,0.989123422880853
hete_0.5,200,3,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0025598528176414,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.00961963541674183,0.1048174385232074,0.01197601704169379,0.95,0.05,0.9929402174008995
noise_0.5,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.014310272530517967,0.0882830143366063,0.007589106720459737,0.87,0.13,0.9856897274694819
noise_1.0,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014039866221119413,0.08817268921606165,0.007577305280085267,0.87,0.13,0.9859601337788806
noise_2.0,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015335447281517678,0.08841309146736655,0.0075816987994927155,0.87,0.13,0.9846645527184823
rho_0.3,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.014242459134978978,0.08846761214179522,0.007623670755859565,0.87,0.13,0.985757540865021
rho_0.5,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.014200780357148255,0.08844858769417341,0.0076214905023419145,0.87,0.13,0.9857992196428519
rho_0.7,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013836614581345285,0.08873995311525368,0.007683327375824726,0.87,0.13,0.9861633854186548
s1_0.5,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.013187577226533735,0.08801108883616068,0.007572039565020776,0.87,0.13,0.9868124227734664
s1_1.0,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01164690187733313,0.08670502388945797,0.0073821108443312515,0.88,0.12,0.988353098122667
s1_2.0,200,3,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.011657893712261447,0.08670751559349228,0.0073822867745893216,0.88,0.12,0.9883421062877384
