config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0040391563591760625,0.054068122876882306,0.0029070471273357702,0.92,0.08,0.9959608436408238
inter_0.25,400,20,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0021732169566926,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.009267999109174196,0.05948223971223787,0.0036632075464316767,0.94,0.06,0.9929052178475183
inter_0.5,400,20,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0043124188743633,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013116051955480587,0.07244284629211722,0.005831554599371308,0.93,0.07,0.9911963669188826
inter_1.0,400,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0073670048379268,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.011662780744769967,0.10221431283991762,0.01273117879214519,0.97,0.03,0.9957042240931568
hete_0.15,400,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0013537412013727,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.006671532128582991,0.05632398233012338,0.0032500219756363955,0.92,0.08,0.9946822090727896
hete_0.3,400,20,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0026549808992054,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.008910034782300272,0.06186265546457419,0.004156640251968159,0.94,0.06,0.9937449461169049
hete_0.5,400,20,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0044840451834307,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01265502483686985,0.07264413200487632,0.006109252961849947,0.93,0.07,0.9918290203465608
noise_0.5,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.005464216006585771,0.054766104679469366,0.0029694685651959676,0.92,0.08,0.9945357839934144
noise_1.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0050910461751947226,0.05474706471818454,0.0029713223440991227,0.92,0.08,0.9949089538248053
noise_2.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.005899516800701249,0.055273459581398,0.003020351035614682,0.92,0.08,0.9941004831992987
s1_0.5,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.005064846118462808,0.05473162138990564,0.0029698977137642686,0.92,0.08,0.994935153881537
s1_1.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.00463205887327991,0.05459676905973855,0.002959351222356893,0.92,0.08,0.9953679411267201
s1_2.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.004999885439224695,0.05453085449711272,0.002948615237779908,0.92,0.08,0.9950001145607752
ind_nl_mD,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.006620123673620847,0.05556901039119911,0.0030440888784031596,0.91,0.09,0.993379876326379
ind_nl_mY,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.007505661131704925,0.0546047253089316,0.0029253410770398902,0.92,0.08,0.9924943388682951
ind_nl_both,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.006820647076699421,0.054988863008012534,0.0029772538283690812,0.92,0.08,0.9931793529233005
ind_skew_Dpos,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.0085378014613549,0.05283118799125122,0.002718240370773415,0.93,0.07,0.991462198538645
ind_skew_Dneg,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.008728833557453054,0.05287313289903303,0.002719375647285091,0.93,0.07,0.9912711664425466
ind_skew_Y,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,-0.009098939680783933,0.05304755673689255,0.0027312525724392913,0.93,0.07,0.9909010603192159
