config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.016999760250534613,0.11601867629630164,0.013171341400970362,0.91,0.09,0.9830002397494654
inter_0.25,100,5,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0009142883751883,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01741507534063996,0.12493882176432905,0.014248007553229134,0.88,0.12,0.983499213034548
inter_0.5,100,5,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0021149834791194,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014166174352744094,0.1490729668840624,0.020999071260371153,0.87,0.13,0.9879488091263754
inter_1.0,100,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.006586538349161,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.009220755400592896,0.22247631767126488,0.05224679567774581,0.91,0.09,0.9973657829485681
hete_0.15,100,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0009193738391438,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01620544789731233,0.11797459967389268,0.012883246367270283,0.89,0.11,0.9847139259418314
hete_0.3,100,5,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0026507638365079,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01656048263760085,0.1287547784856575,0.015514852726603212,0.9,0.1,0.9860902811989071
hete_0.5,100,5,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0041002859522106,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.013400181411218041,0.1482071097508313,0.021736154434629777,0.87,0.13,0.9907001045409923
noise_0.5,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.006273844108592633,0.06186250997411922,0.003787609020399077,0.93,0.07,0.9937261558914073
noise_1.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.014965035017173006,0.11270357867182786,0.012478144372371675,0.92,0.08,0.985034964982827
noise_2.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01863989329378295,0.21829507996406614,0.04730529631451442,0.9,0.1,0.9813601067062172
s1_0.5,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.027056274343568762,0.21371285574783286,0.04494114273053957,0.94,0.06,0.9729437256564313
s1_1.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.012170047397383438,0.1133747599148158,0.012705726132087567,0.92,0.08,0.9878299526026165
s1_2.0,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.004551780514827625,0.0573744122640373,0.0032711044767885487,0.94,0.06,0.9954482194851723
ind_nl_mD,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,1.0,0.25,-0.019840391008284587,0.11157269889232281,0.01205482602275531,0.93,0.07,0.9801596089917155
ind_nl_mY,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,2.0,0.0,-0.01467585274574516,0.11355566644256417,0.012679508727400101,0.9,0.1,0.9853241472542549
ind_nl_both,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,0.0,2.0,2.0,0.0,-0.0260839554454322,0.11265429273151606,0.012010616939158815,0.93,0.07,0.9739160445545678
ind_skew_Dpos,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,4.0,1.0,0.25,-0.08084918735529739,0.5230958879730369,0.267092716918288,0.92,0.08,0.9191508126447026
ind_skew_Dneg,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.2,0.0,-4.0,1.0,0.25,-0.14975434703769777,0.5189650993173291,0.24689840985275815,0.92,0.08,0.850245652962302
ind_skew_Y,100,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,4.0,0.0,0.004480573494263773,0.0636452407548627,0.004030641131906936,0.92,0.08,1.004480573494264
